idade,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,dias_entre_compras,ticket_medio_rel,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,genero_M,cidade_BSB,cidade_POA,cidade_RJ,cidade_SP,canal_aquisicao_Google,canal_aquisicao_Indicação,canal_aquisicao_Orgânico,metodo_preferido_Cartão,metodo_preferido_Pix
34,1640,5,775.78,155.16,93.12,289,0.9030633385612566,0,0,0,0,1,4,0.0,0.0,0.0,0.2,0.8,True,False,False,True,False,True,False,False,False,False
29,1856,4,714.31,178.58,115.95,86,1.0393725895866797,0,1,2,0,0,1,0.25,0.5,0.0,0.0,0.25,False,False,False,True,False,False,True,False,True,False
37,1726,6,730.13,121.69,84.47,214,0.7082610058618156,0,2,1,0,1,2,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,True,False,True,False,False,False,False,True,False,False
25,1620,9,1415.72,157.3,79.07,300,0.9155185818231869,0,3,2,2,2,0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,False,False,False,True,False,False,True,False,True,False
21,1495,16,2332.35,145.77,88.76,447,0.8484115935941892,0,2,4,3,4,3,0.125,0.25,0.1875,0.25,0.1875,False,False,False,True,False,False,False,True,True,False
42,1590,5,881.15,176.23,159.02,339,1.0256951028270833,0,0,0,1,1,3,0.0,0.0,0.2,0.2,0.6,True,False,False,False,True,False,False,True,True,False
42,1493,13,2405.37,185.03,133.41,435,1.0769129255864225,0,1,2,3,2,5,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.38461538461538464,True,False,False,False,True,False,False,True,True,False
25,1730,13,1894.75,145.75,94.54,214,0.8482951894515542,0,2,5,0,3,3,0.15384615384615385,0.38461538461538464,0.0,0.23076923076923078,0.23076923076923078,True,False,False,False,True,True,False,False,True,False
45,1877,8,1736.24,217.03,98.87,67,1.2631595538022011,0,0,1,3,1,3,0.0,0.125,0.375,0.125,0.375,False,False,True,False,False,True,False,False,True,False
27,1467,9,1128.6,125.4,97.02,457,0.7298539743205825,0,0,1,1,1,6,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,True,False,False,True,False,False,False,True,True,False
38,1562,2,345.97,172.98,149.33,316,1.0067794296489183,0,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,False,False,False,True,False,True,False,False,False,False
44,1575,9,1663.17,184.8,122.25,363,1.0755742779461217,0,3,3,1,0,2,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,True,True,False,False,False,True,False,False,True,False
34,1718,6,907.34,151.22,100.4,198,0.8801317224621888,0,0,0,1,4,1,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,True,False,False,True,False,False,False,True,True,False
40,1719,2,135.19,67.6,25.8,66,0.3934460021058323,0,0,1,0,0,1,0.0,0.5,0.0,0.0,0.5,False,False,False,True,False,False,False,True,False,False
28,1828,6,1171.06,195.18,121.15,100,1.1359880279736148,0,0,1,1,1,3,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,True,False,False,False,True,True,False,False,True,False
32,1710,5,887.09,177.42,34.71,180,1.0326211493138575,0,0,1,0,2,2,0.0,0.2,0.0,0.4,0.4,True,True,False,False,False,False,False,True,False,False
32,1727,8,1243.55,155.44,105.63,215,0.9046929965581447,0,0,1,2,3,2,0.0,0.125,0.25,0.375,0.25,True,False,False,False,True,True,False,False,True,False
26,1759,9,1853.4,205.93,141.98,165,1.198555254639853,0,4,1,0,2,2,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,True,False,False,False,True,True,False,False,True,False
32,1622,12,1987.82,165.65,136.22,311,0.9641173113732416,0,0,3,6,3,0,0.0,0.25,0.5,0.25,0.0,True,False,False,False,True,False,True,False,True,False
16,1360,12,1195.97,99.66,78.04,561,0.5800418427495155,0,1,0,5,1,5,0.08333333333333333,0.0,0.4166666666666667,0.08333333333333333,0.4166666666666667,False,False,False,False,True,False,False,True,False,True
29,1539,8,1807.85,225.98,153.05,400,1.3152504076313016,0,0,1,2,3,2,0.0,0.125,0.25,0.375,0.25,True,False,False,False,True,True,False,False,True,False
31,1819,2,309.79,154.9,183.47,64,0.9015500847070035,0,1,0,0,1,0,0.5,0.0,0.0,0.5,0.0,False,False,False,True,False,False,False,False,True,False
31,1728,6,1063.3,177.22,121.94,192,1.031457107887509,0,0,0,4,0,2,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,True,False,False,False,True,True,False,False,True,False
32,1740,5,611.02,122.2,63.17,196,0.7112293114990047,0,0,1,2,1,1,0.0,0.2,0.4,0.2,0.2,True,False,False,True,False,False,False,True,True,False
34,1783,9,1738.09,193.12,90.17,159,1.1239984012822242,0,2,2,2,1,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,False,False,False,False,True,False,True,False,True,False
40,1769,7,1039.31,148.47,118.0,173,0.8641261528498955,0,3,2,1,0,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,True,False,False,False,True,False,False,False,True,False
45,1667,7,1475.31,210.76,106.03,268,1.226666855086172,0,1,0,3,0,3,0.14285714285714285,0.0,0.42857142857142855,0.0,0.42857142857142855,True,False,False,True,False,True,False,False,True,False
27,1559,8,1454.07,181.76,138.98,370,1.0578808482656226,0,2,0,3,2,1,0.25,0.0,0.375,0.25,0.125,False,False,True,False,False,False,True,False,True,False
20,1526,12,2241.26,186.77,137.1,414,1.0870400859956555,0,2,2,5,1,2,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.16666666666666666,False,True,False,False,False,False,True,False,True,False
22,1546,6,886.42,147.74,61.44,362,0.8598774016437231,0,2,1,0,2,1,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,True,False,True,False,False,False,False,True,True,False
29,1771,7,946.95,135.28,71.18,168,0.7873576207822042,0,0,2,1,3,1,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,False,False,False,True,False,True,False,False,False,False
30,1678,7,705.3,100.76,57.29,212,0.586444070594433,0,0,1,0,3,3,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,False,False,False,True,False,False,False,True,True,False
25,1773,2,376.98,188.49,43.7,155,1.0970508422622536,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,False,False,False,True,False,False,False,False,False,True
19,1757,3,465.48,155.16,110.6,111,0.9030633385612566,0,1,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False,False,True,False,True,False,False,True,False
29,1879,2,117.34,58.67,41.71,5,0.34147155241936666,0,0,1,0,0,1,0.0,0.5,0.0,0.0,0.5,True,False,False,False,True,False,False,False,True,False
37,1838,6,926.72,154.45,136.49,85,0.898930991497719,0,2,1,2,0,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,True,False,False,True,False,False,True,False,True,False
42,1689,7,1203.31,171.9,115.72,243,1.0004936059466358,0,0,1,2,0,4,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,False,False,False,False,True,False,False,True,True,False
28,1742,4,472.61,118.15,39.96,139,0.6876574726154452,0,1,1,1,1,0,0.25,0.25,0.25,0.25,0.0,True,False,False,True,False,False,False,True,True,False
30,1801,7,1506.67,215.24,87.99,134,1.2527413830363812,0,0,4,0,2,1,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,False,False,False,True,False,False,True,False,True,False
23,1735,13,1713.22,131.79,109.7,203,0.7670450978924208,0,0,2,4,1,6,0.0,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.46153846153846156,True,False,False,False,True,True,False,False,True,False
34,1702,8,1089.43,136.18,65.96,232,0.7925958072007729,0,1,3,0,0,4,0.125,0.375,0.0,0.0,0.5,True,False,False,False,True,True,False,False,True,False
24,1791,16,2475.15,154.7,116.76,148,0.9003860432806547,0,0,4,2,4,6,0.0,0.25,0.125,0.25,0.375,False,False,False,False,True,False,True,False,True,False
41,1918,1,219.33,219.33,0.0,0,1.2765460302052103,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,True,False,True
13,1824,9,1370.29,152.25,101.37,115,0.8861265358078843,0,3,2,2,0,2,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,True,False,False,False,True,False,False,True,True,False
30,1694,13,1507.88,115.99,60.97,234,0.6750858252108801,0,3,2,4,1,3,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.23076923076923078,True,False,False,False,True,True,False,False,True,False
38,1759,6,795.97,132.66,109.66,140,0.7721086780970373,0,0,1,0,3,2,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,True,True,False,False,False,True,False,False,True,False
37,1815,2,273.52,136.76,187.58,82,0.7959715273371839,0,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,False,False,False,True,False,False,False,False,True,False
67,1354,6,1081.92,180.32,105.58,584,1.0494997499959124,0,1,0,0,0,5,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,True,False,False,False,True,False,False,True,False,False
39,1727,11,2078.29,188.94,110.43,193,1.099669935471538,0,1,3,1,2,4,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.36363636363636365,False,False,False,False,True,False,True,False,True,False
22,1453,11,1364.09,124.01,74.83,485,0.7217638864074597,0,1,1,3,3,3,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.2727272727272727,False,False,False,False,True,False,False,False,True,False
33,1464,5,512.2,102.44,93.9,461,0.5962220185757613,0,1,0,2,0,2,0.2,0.0,0.4,0.0,0.4,False,False,False,False,True,False,False,False,True,False
13,1793,15,2553.95,170.26,122.28,139,0.9909484662505771,0,1,3,4,3,4,0.06666666666666667,0.2,0.26666666666666666,0.2,0.26666666666666666,True,False,False,False,True,True,False,False,True,False
34,1840,8,874.04,109.26,56.51,80,0.6359158312142492,0,2,1,3,0,2,0.25,0.125,0.375,0.0,0.25,False,False,False,True,False,False,False,False,True,False
25,1700,5,768.78,153.76,181.72,236,0.8949150485768163,0,1,1,1,2,0,0.2,0.2,0.2,0.4,0.0,True,True,False,False,False,False,False,True,True,False
45,1637,3,671.06,223.69,319.02,248,1.30192213329961,0,0,1,1,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,False,False,True,False,False,False,True,False,False
28,1674,7,1646.62,235.23,197.54,253,1.3690873235999252,0,2,1,1,2,1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,True,False,False,True,False,False,True,False,False,False
33,1894,5,535.37,107.07,53.0,43,0.6231695775957318,0,1,1,0,0,3,0.2,0.2,0.0,0.0,0.6,True,False,False,False,True,True,False,False,True,False
27,1650,5,1305.59,261.12,105.16,274,1.5197724862407536,0,0,0,2,2,1,0.0,0.0,0.4,0.4,0.2,False,False,False,False,True,False,True,False,True,False
55,1824,3,1476.64,492.21,319.47,100,2.8647641523152623,0,0,1,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,False,True,False,False,False,False,False,True,True,False
31,1803,8,1050.24,131.28,60.41,129,0.7640767922552318,0,0,3,2,0,3,0.0,0.375,0.25,0.0,0.375,True,False,False,False,True,True,False,False,True,False
56,1931,1,441.31,441.31,0.0,0,2.56851560930954,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,True,False,False
44,1724,4,1153.19,288.3,90.14,85,1.6779657160815307,0,1,2,1,0,0,0.25,0.5,0.25,0.0,0.0,False,False,False,True,False,False,False,True,False,False
40,1907,2,216.79,108.4,98.44,17,0.6309104530809502,0,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,False,True,False,False,False,False,False,False,False,False
39,1767,7,1013.25,144.75,67.67,146,0.8424749823198111,0,1,1,1,2,2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,True,False,False,False,True,False,True,False,True,False
39,1776,9,1516.43,168.49,99.73,154,0.980646699627392,0,3,1,1,1,3,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,True,False,False,False,True,False,False,True,True,False
11,1725,10,2427.43,242.74,152.61,211,1.4127970791593158,0,1,3,3,0,3,0.1,0.3,0.3,0.0,0.3,False,False,False,False,False,False,True,False,True,False
31,1769,7,1337.19,191.03,104.51,159,1.111834168376881,0,0,2,2,0,3,0.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,True,False,False,False,False,True,False,False,True,False
45,1780,6,699.56,116.59,78.28,133,0.678577949489926,0,1,2,2,0,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,False,False,False,False,True,True,False,False,True,False
34,1730,6,917.99,153.0,70.22,194,0.8904916911566916,0,0,1,2,1,2,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,False,False,True,False,False,True,False,False,True,False
18,1596,11,1189.68,108.15,109.74,325,0.6294554012980144,0,3,1,3,0,4,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,False,False,False,False,True,False,False,True,True,False
34,1746,4,280.16,70.04,72.44,181,0.4076473075072855,0,2,1,1,0,0,0.5,0.25,0.25,0.0,0.0,False,False,False,False,True,False,False,False,False,False
55,1830,9,1942.02,215.78,154.7,94,1.2558842948875224,0,2,2,2,0,3,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,True,False,False,True,False,False,True,False,True,False
49,1701,5,720.89,144.18,116.65,201,0.8391574642547176,0,1,0,1,0,3,0.2,0.0,0.2,0.0,0.6,False,False,False,False,False,False,False,True,False,False
34,1770,6,672.06,112.01,90.88,162,0.6519214008265427,0,3,0,0,0,3,0.5,0.0,0.0,0.0,0.5,False,False,True,False,False,False,False,False,True,False
46,1723,8,1762.47,220.31,148.22,204,1.2822498331943184,0,0,1,4,0,3,0.0,0.125,0.5,0.0,0.375,True,False,False,True,False,False,False,True,True,False
30,1837,8,1464.23,183.03,118.61,80,1.0652725113229364,0,1,0,0,2,5,0.125,0.0,0.0,0.25,0.625,True,False,False,False,True,False,False,False,True,False
14,1698,9,1412.84,156.98,104.18,231,0.913656115541029,0,0,4,2,2,1,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,False,False,False,True,False,False,False,False,True,False
23,1728,8,778.2,97.28,46.09,204,0.566189749775967,0,2,2,1,2,1,0.25,0.25,0.125,0.25,0.125,False,False,False,False,True,False,False,False,True,False
53,1744,1,304.87,304.87,0.0,0,1.7744065482545135,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,False,False,False,True,False,True
31,1785,8,1446.04,180.76,205.82,145,1.0520606411338795,0,4,1,1,1,1,0.5,0.125,0.125,0.125,0.125,False,False,False,True,False,False,False,True,True,False
32,1797,3,446.53,148.84,61.86,116,0.8662796294886403,0,1,0,0,2,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,False,False,False,False,True,True,False,False,True,False
31,1517,12,2792.59,232.72,170.27,405,1.35447860369925,0,0,4,1,2,5,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.4166666666666667,False,False,False,True,False,False,False,True,True,False
57,1600,4,733.67,183.42,140.47,328,1.0675423921043161,0,1,2,0,0,1,0.25,0.5,0.0,0.0,0.25,True,False,False,True,False,False,False,True,False,False
54,1855,4,783.13,195.78,178.69,73,1.1394801522526607,0,2,0,1,0,1,0.5,0.0,0.25,0.0,0.25,True,False,False,False,False,True,False,False,True,False
61,1727,8,1667.1,208.39,125.5,200,1.2128729641839409,0,1,2,0,1,4,0.125,0.25,0.0,0.125,0.5,False,False,False,True,False,True,False,False,True,False
33,1348,13,2254.62,173.43,120.42,584,1.0093985228582028,0,0,3,4,3,3,0.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,True,False,False,False,True,False,False,False,True,False
38,1541,8,1198.91,149.86,88.75,390,0.8722162407630184,0,4,1,0,2,1,0.5,0.125,0.0,0.25,0.125,True,False,False,False,True,False,True,False,True,False
16,1583,11,1942.6,176.6,132.23,342,1.0278485794658283,0,1,1,3,0,6,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.5454545454545454,False,False,False,False,True,False,True,False,True,False
52,1762,4,578.26,144.56,47.79,107,0.8413691429647799,0,0,2,0,1,1,0.0,0.5,0.0,0.25,0.25,True,False,False,False,True,True,False,False,True,False
20,1548,3,727.94,242.65,53.39,360,1.412273260517459,0,1,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,True,False,False,True,False,False,False,False,True,False
37,1451,9,1227.93,136.44,105.72,481,0.7941090610550261,0,1,4,1,0,3,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,False,False,True,False,False,True,False,False,True,False
21,1749,11,1559.81,141.8,101.15,182,0.8253053712811691,0,3,2,3,1,2,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.18181818181818182,False,False,False,True,False,True,False,False,True,False
27,1634,10,1995.76,199.58,144.01,290,1.1615969393532843,0,2,4,2,0,2,0.2,0.4,0.2,0.0,0.2,False,False,False,True,False,False,True,False,True,False
24,1613,11,1920.9,174.63,107.25,314,1.0163827714162945,0,0,3,2,2,4,0.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365,True,False,False,True,False,False,False,False,True,False
27,1696,10,1934.83,193.48,154.1,203,1.1260936758496516,0,2,1,2,1,4,0.2,0.1,0.2,0.1,0.4,False,False,False,False,True,False,True,False,True,False
28,1741,7,1230.51,175.79,131.55,187,1.0231342116891164,0,1,1,1,0,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,True,False,True,False,False,False,False,True,True,False
28,1814,6,943.02,157.17,60.28,84,0.9147619548960602,0,0,1,2,1,2,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,False,False,True,False,False,True,False,False,True,False
45,1627,5,1076.37,215.27,127.66,284,1.2529159892503334,0,1,2,1,0,1,0.2,0.4,0.2,0.0,0.2,False,False,False,True,False,True,False,False,True,False
21,1621,12,2434.41,202.87,144.3,303,1.1807454208167192,0,1,1,4,1,5,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.4166666666666667,False,False,False,False,True,True,False,False,True,False
37,1793,5,700.16,140.03,131.1,115,0.8150036046579838,0,0,1,2,1,1,0.0,0.2,0.4,0.2,0.2,False,False,False,False,False,False,False,False,True,False
49,1581,6,809.45,134.91,57.56,343,0.7852041441434592,0,1,0,1,2,2,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,True,False,False,False,True,False,False,True,True,False
28,1669,8,1675.37,209.42,157.74,251,1.2188677775296362,0,1,1,2,2,2,0.125,0.125,0.25,0.25,0.25,True,False,False,False,False,False,True,False,False,False
26,1737,3,258.32,86.11,2.74,143,0.5011780361143968,0,1,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False,False,False,False,False,True,False
32,1611,8,1653.08,206.64,90.25,318,1.2026876017033905,0,3,1,1,2,1,0.375,0.125,0.125,0.25,0.125,True,False,False,False,True,False,False,False,True,False
49,1878,2,590.78,295.39,135.62,41,1.719230984645589,0,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,False,False,True,False,False,False,False,False,True,False
37,1655,9,1704.16,189.35,117.69,275,1.1020562203955526,0,0,2,3,1,3,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,False,False,True,False,False,False,False,False,True,False
28,1709,5,1155.28,231.06,135.7,202,1.3448170598605567,0,1,1,1,2,0,0.2,0.2,0.2,0.4,0.0,True,False,True,False,False,False,True,False,True,False
40,1770,7,925.32,132.19,50.31,134,0.7693731807451181,0,3,3,0,0,1,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,True,False,False,True,False,True,False,False,True,False
21,1734,11,1839.38,167.22,120.76,187,0.9732550365700782,0,0,3,1,4,3,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.2727272727272727,False,False,False,False,True,False,False,True,True,False
