id_cliente,idade,genero,cidade,canal_aquisicao,churn,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,metodo_preferido,dias_entre_compras,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,ticket_medio_rel,score_churn,segmento
2050,36,M,BSB,Google,0,1736,6,621.61,103.6,52.49,0,0,2,0,1,3,Cartão,307,0.0,0.3333333333333333,0.0,0.1666666666666666,0.5,0.6029734588485833,0.40546780634450974,Médio
2051,44,F,POA,Indicação,0,1966,1,840.46,840.46,0.0,0,1,0,0,0,0,Cartão,0,1.0,0.0,0.0,0.0,0.0,4.891651285944791,0.35013877827868073,Baixo
2052,24,F,SP,Indicação,0,1580,18,2954.22,164.12,85.24,0,2,5,5,0,6,Cartão,462,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.0,0.3333333333333333,0.9552123944616748,0.10553933022315372,Muito Baixo
2053,27,F,RJ,Google,0,1783,9,1393.21,154.8,156.12,0,2,1,1,4,1,Cartão,226,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.9009680639938292,0.16479150768875356,Muito Baixo
2054,31,F,SP,Google,1,1868,8,1187.48,148.44,79.83,0,0,0,3,0,5,Cartão,172,0.0,0.0,0.375,0.0,0.625,0.8639515466359431,0.24044328621732908,Baixo
2055,18,M,RJ,Indicação,0,1936,8,957.34,119.67,85.63,0,2,3,1,0,2,Cartão,103,0.25,0.375,0.125,0.0,0.25,0.6965041874556946,0.2617904103150709,Baixo
2056,25,M,RJ,Google,0,1758,8,1470.55,183.82,88.75,0,1,1,2,4,0,Cartão,288,0.125,0.125,0.25,0.5,0.0,1.0698704749570134,0.2827288238196282,Baixo
2057,29,F,SP,Orgânico,1,1760,6,936.4,156.07,129.14,0,0,0,3,1,2,Cartão,254,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.9083597270511428,0.6101382915659926,Alto
2058,45,F,BH,Orgânico,1,1844,7,1695.61,242.23,249.13,0,0,0,1,1,5,Boleto,188,0.0,0.0,0.1428571428571428,0.1428571428571428,0.7142857142857143,1.4098287735221269,0.5733772686562553,Médio
2059,38,M,SP,Orgânico,1,1827,8,807.74,100.97,51.29,0,3,3,1,0,1,Cartão,215,0.375,0.375,0.125,0.0,0.125,0.587666314092099,0.6088908855478843,Alto
2060,37,M,SP,Google,0,1827,8,1202.58,150.32,141.85,0,2,2,3,1,0,Cartão,210,0.25,0.25,0.375,0.125,0.0,0.8748935360436201,0.298586363347516,Baixo
2061,45,M,BH,Google,1,1878,4,485.9,121.48,78.69,0,0,0,1,1,2,Pix,106,0.0,0.0,0.25,0.25,0.5,0.7070387623641496,0.6188388152995469,Alto
2062,33,M,RJ,Indicação,0,1860,5,1194.91,238.98,200.47,0,0,0,3,2,0,Pix,153,0.0,0.0,0.6,0.4,0.0,1.3909131003439617,0.17265808103624594,Muito Baixo
2063,39,M,RJ,Orgânico,0,1854,5,792.24,158.45,66.12,0,1,1,1,1,1,Boleto,179,0.2,0.2,0.2,0.2,0.2,0.9222118200246912,0.5096380136430054,Médio
2064,33,M,RJ,Facebook,0,1683,7,919.64,131.38,52.42,0,1,1,2,0,3,Cartão,360,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.4285714285714285,0.7646588129684061,0.5146468774834794,Médio
2065,38,F,RJ,Facebook,0,1846,5,619.08,123.82,86.06,0,1,1,2,0,1,Cartão,188,0.2,0.2,0.4,0.0,0.2,0.7206580470524284,0.5364883969577657,Médio
2066,28,M,RJ,Google,0,1653,8,918.71,114.84,93.3,0,0,2,2,0,4,Cartão,391,0.0,0.25,0.25,0.0,0.5,0.6683925870093755,0.27424970298568424,Baixo
2067,5,M,SP,Indicação,0,1757,12,2899.5,241.62,139.13,0,1,2,3,2,4,Cartão,272,0.0833333333333333,0.1666666666666666,0.25,0.1666666666666666,0.3333333333333333,1.4062784471717635,0.04914637289094311,Muito Baixo
2068,33,F,RJ,Indicação,0,1506,8,1380.02,172.5,71.45,0,1,2,0,4,1,Cartão,533,0.125,0.25,0.0,0.5,0.125,1.0039857302256816,0.1778559204043641,Muito Baixo
2069,52,M,RJ,Google,0,1920,9,1660.47,184.5,128.02,0,4,0,2,2,1,Cartão,106,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,1.0738282158065986,0.1685360991220878,Muito Baixo
2070,46,M,RJ,Facebook,1,1760,6,1460.73,243.46,188.45,0,2,0,0,1,3,Cartão,279,0.3333333333333333,0.0,0.0,0.1666666666666666,0.5,1.416987628294171,0.6421866560346575,Alto
2071,46,M,BH,Indicação,0,1613,8,1413.16,176.64,131.86,0,3,1,1,0,3,Cartão,415,0.375,0.125,0.125,0.0,0.375,1.028081387751098,0.39827865355255776,Baixo
2072,49,F,SP,Facebook,0,1567,7,996.58,142.37,69.78,0,1,2,2,1,1,Cartão,475,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.8286228893462626,0.31997236613183877,Baixo
2073,36,M,RJ,Indicação,0,1819,7,622.4,88.91,56.04,0,1,3,0,1,2,Boleto,195,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.2857142857142857,0.5174746160832774,0.24942403909332034,Baixo
2074,37,F,SP,Orgânico,0,1822,7,713.59,101.94,38.56,0,1,0,4,1,1,Cartão,221,0.1428571428571428,0.0,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.5933119150098898,0.3317495084876739,Baixo
2075,27,M,RJ,Indicação,0,1730,15,2958.13,197.21,142.41,0,1,5,0,4,5,Cartão,312,0.0666666666666666,0.3333333333333333,0.0,0.2666666666666666,0.3333333333333333,1.1478030484510533,0.07154054604093303,Muito Baixo
2076,31,F,RJ,Indicação,0,1695,13,2094.63,161.13,95.65,0,2,1,3,4,3,Cartão,350,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.2307692307692307,0.9378099751377628,0.03070396563624522,Muito Baixo
2077,42,M,BSB,Orgânico,0,1846,4,1026.69,256.67,171.32,0,0,0,1,2,1,Cartão,183,0.0,0.0,0.25,0.5,0.25,1.493872564504497,0.5021700031894495,Médio
2078,49,M,RJ,Orgânico,0,1917,7,1211.58,173.08,186.76,0,1,2,2,1,1,Cartão,113,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,1.007361450362093,0.5213453039959752,Médio
2079,33,M,BSB,Facebook,0,1758,10,1706.56,170.66,125.42,0,0,2,1,2,5,Cartão,282,0.0,0.2,0.1,0.2,0.5,0.9932765491032745,0.1934905187445397,Muito Baixo
2080,29,F,BH,Google,1,1896,6,1398.03,233.0,113.92,0,0,2,2,0,2,Boleto,143,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3561082616961382,0.5622825253934317,Médio
2081,35,M,POA,Orgânico,0,1816,6,843.94,140.66,55.17,0,0,2,2,0,2,Cartão,226,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.818670335150982,0.3553761645726324,Baixo
2082,42,M,RJ,Google,0,1631,11,1451.04,131.91,106.82,0,0,2,1,4,4,Cartão,395,0.0,0.1818181818181818,0.0909090909090909,0.3636363636363636,0.3636363636363636,0.76774352274823,0.17854641515711478,Muito Baixo
2083,17,F,POA,Orgânico,0,1738,6,1213.48,202.25,167.93,0,2,1,1,1,1,Boleto,260,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.1771368923950385,0.3907398904591147,Baixo
2084,7,F,SP,Google,0,1777,10,1200.56,120.06,61.61,0,1,2,2,1,4,Cartão,257,0.1,0.2,0.2,0.1,0.4,0.6987740682370744,0.0855132471929146,Muito Baixo
2085,28,F,SP,Orgânico,1,1840,7,678.9,96.99,42.74,0,2,2,0,1,2,Cartão,198,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.2857142857142857,0.5645018897077615,0.4614646848965643,Médio
2086,20,M,RJ,Indicação,0,1808,7,848.99,121.28,45.93,0,2,1,2,0,2,Cartão,225,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.705874720937801,0.27419574813284336,Baixo
2087,28,F,POA,Orgânico,0,1916,7,1378.66,196.95,147.21,0,0,1,3,0,3,Cartão,105,0.0,0.1428571428571428,0.4285714285714285,0.0,0.4285714285714285,1.1462897945968,0.3284465150810044,Baixo
2088,33,M,RJ,Facebook,0,1801,5,614.6,122.92,53.22,0,0,2,1,1,1,Cartão,209,0.0,0.4,0.2,0.2,0.2,0.7154198606338597,0.5493622403812359,Médio
2089,29,F,SP,Orgânico,0,1812,6,914.89,152.48,82.44,0,0,3,1,1,1,Cartão,211,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8874651834481851,0.39366568802374413,Baixo
2090,52,F,RJ,Google,0,1834,6,1740.29,290.05,168.13,0,1,2,1,1,1,Cartão,202,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.688151078562081,0.3364064162979126,Baixo
2091,38,M,RJ,Google,1,1864,8,960.67,120.08,94.82,0,0,1,2,2,3,Boleto,178,0.0,0.125,0.25,0.25,0.375,0.6988904723797094,0.47469303424330955,Médio
2092,38,M,SP,Google,0,1676,11,2051.84,186.53,104.63,0,4,3,0,1,3,Cartão,347,0.3636363636363636,0.2727272727272727,0.0,0.0909090909090909,0.2727272727272727,1.0856432362840371,0.07467032044349263,Muito Baixo
2093,42,M,BH,Orgânico,0,1847,5,619.27,123.85,49.57,0,1,0,3,0,1,Cartão,167,0.2,0.0,0.6,0.0,0.2,0.7208326532663807,0.45194983359289786,Médio
2094,21,M,POA,Facebook,1,1789,5,701.6,140.32,65.81,0,0,0,0,0,5,Cartão,117,0.0,0.0,0.0,0.0,1.0,0.8166914647261893,0.34700681225080543,Baixo
2095,47,F,BSB,Indicação,0,1705,10,2848.81,284.88,136.64,0,1,5,0,1,3,Pix,309,0.1,0.5,0.0,0.1,0.3,1.6580606076909692,0.11888304832422482,Muito Baixo
2096,34,F,SP,Indicação,0,1659,12,2293.73,191.14,146.12,0,2,3,3,0,4,Cartão,355,0.1666666666666666,0.25,0.25,0.0,0.3333333333333333,1.1124743911613726,0.055817583898939545,Muito Baixo
2097,43,F,SP,Orgânico,0,1876,10,2064.61,206.46,131.01,0,2,3,3,1,1,Cartão,162,0.2,0.3,0.3,0.1,0.1,1.201639964419677,0.10002200139411993,Muito Baixo
2098,22,M,SP,Indicação,0,1804,11,1596.7,145.15,95.8,0,5,1,1,2,2,Cartão,237,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.8448030651725085,0.04635256318820008,Muito Baixo
2099,16,M,SP,Indicação,0,1731,16,2941.13,183.82,70.3,0,2,4,5,2,3,Cartão,306,0.125,0.25,0.3125,0.125,0.1875,1.0698704749570134,0.036206823802358123,Muito Baixo
2100,44,F,SP,Orgânico,0,1973,5,1039.45,207.89,150.02,0,2,2,0,0,1,Pix,46,0.4,0.4,0.0,0.0,0.2,1.2099628606180692,0.22587759740188018,Baixo
2101,39,F,BH,Orgânico,0,1939,5,387.41,77.48,39.26,0,0,0,1,0,4,Cartão,90,0.0,0.0,0.2,0.0,0.8,0.450949648567454,0.29212009843488446,Baixo
2102,24,M,SP,Google,0,1799,13,2354.08,181.08,153.2,0,1,5,4,1,2,Cartão,238,0.0769230769230769,0.3846153846153846,0.3076923076923077,0.0769230769230769,0.1538461538461538,1.0539231074160371,0.10245094234971876,Muito Baixo
2103,24,F,BSB,Google,1,1610,12,1531.78,127.65,92.21,0,4,1,2,0,5,Cartão,428,0.3333333333333333,0.0833333333333333,0.1666666666666666,0.0,0.4166666666666667,0.7429494403670045,0.5504493600800844,Médio
2104,48,F,POA,Google,0,1951,2,175.06,87.53,9.45,0,0,0,0,1,1,Cartão,39,0.0,0.0,0.0,0.5,0.5,0.509442730241472,0.5914317931855829,Médio
2105,20,F,SP,Facebook,1,1795,7,1029.82,147.12,117.56,0,3,1,0,0,3,Cartão,245,0.4285714285714285,0.1428571428571428,0.0,0.0,0.4285714285714285,0.8562688732220423,0.4622477925399595,Médio
2106,54,M,POA,Facebook,0,1923,5,1378.93,275.79,168.45,0,2,1,1,0,1,Boleto,97,0.4,0.2,0.2,0.0,0.2,1.6051549248634247,0.41165781695554265,Médio
2107,24,F,BH,Indicação,0,1532,15,2372.6,158.17,154.55,0,3,2,3,2,5,Cartão,500,0.2,0.1333333333333333,0.2,0.1333333333333333,0.3333333333333333,0.9205821620278032,0.07186462013058396,Muito Baixo
2108,42,M,RJ,Orgânico,0,1848,5,747.66,149.53,74.09,0,1,1,2,0,1,Cartão,83,0.2,0.2,0.4,0.0,0.2,0.8702955724095431,0.43305152695913374,Médio
2109,31,F,SP,Facebook,0,1913,6,947.41,157.9,117.3,0,1,1,0,1,3,Cartão,127,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.5,0.9190107061022328,0.3699407627260062,Baixo
2110,42,M,RJ,Orgânico,1,1741,7,1053.41,150.49,77.44,0,2,1,1,2,1,Cartão,294,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.8758829712560166,0.6145327560827047,Alto
2111,28,F,SP,Indicação,0,1822,9,962.74,106.97,85.8,0,0,1,0,3,5,Cartão,212,0.0,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0.6225875568825575,0.07811175574753396,Muito Baixo
2112,33,F,RJ,Google,0,1749,5,328.43,65.69,25.76,0,0,0,2,2,1,Cartão,289,0.0,0.0,0.4,0.4,0.2,0.382329406484203,0.3925800836894035,Baixo
2113,35,F,SP,Indicação,0,1750,10,1573.53,157.35,111.7,0,2,2,2,1,3,Cartão,284,0.2,0.2,0.2,0.1,0.3,0.915809592179774,0.03584341212063157,Muito Baixo
2114,22,M,RJ,Orgânico,1,1876,6,722.45,120.41,95.17,0,0,1,2,2,1,Cartão,159,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.7008111407331845,0.6354404500780425,Alto
2115,43,F,SP,Google,0,1796,10,1402.44,140.24,106.41,0,3,0,1,4,2,Cartão,182,0.3,0.0,0.1,0.4,0.2,0.8162258481556499,0.14341635693787125,Muito Baixo
2116,28,F,SP,Indicação,0,1825,6,529.96,88.33,48.52,0,1,1,2,1,1,Cartão,177,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.5140988959468664,0.11973932916748192,Muito Baixo
2117,32,M,RJ,Google,1,1855,12,1494.87,124.57,88.11,0,1,2,4,2,3,Cartão,184,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.25,0.7250232024012357,0.4476035567428794,Médio
2118,23,M,RJ,Facebook,0,1840,9,1245.81,138.42,54.25,0,4,1,0,1,3,Boleto,195,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.8056330711758773,0.1287236746847972,Muito Baixo
2119,4,F,RJ,Indicação,0,1700,9,1736.35,192.93,100.97,0,2,2,2,0,3,Cartão,315,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,1.122892561927193,0.08678608892291752,Muito Baixo
2120,32,F,SP,Orgânico,0,1925,11,1894.06,172.19,123.39,0,1,3,7,0,0,Cartão,113,0.0909090909090909,0.2727272727272727,0.6363636363636364,0.0,0.0,1.0021814660148414,0.127442691443483,Muito Baixo
2121,63,F,BSB,Orgânico,0,1886,3,342.2,114.07,25.77,0,0,0,2,1,0,Cartão,121,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6639110275179334,0.4476525243291458,Médio
2122,44,F,RJ,Facebook,0,1813,9,1392.15,154.68,98.0,0,1,1,4,1,2,Cartão,220,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.90026963913802,0.16987434835759158,Muito Baixo
2123,34,F,SP,Orgânico,0,1804,5,1096.28,219.26,214.3,0,0,1,1,0,3,Boleto,228,0.0,0.2,0.2,0.0,0.6,1.2761386157059882,0.6558240329406051,Alto
2124,31,M,RJ,Facebook,1,1647,3,881.47,293.82,132.88,0,0,1,1,0,1,Cartão,374,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.7100932594487523,0.628586862823003,Alto
2125,35,F,RJ,Orgânico,0,1770,5,462.89,92.58,49.66,0,1,2,0,1,1,Cartão,268,0.2,0.4,0.0,0.2,0.2,0.5388347762567746,0.48646356178232725,Médio
2126,41,M,SP,Facebook,1,1960,8,2186.0,273.25,136.83,0,2,1,0,2,3,Cartão,67,0.25,0.125,0.0,0.25,0.375,1.5903715987487972,0.5900097403603558,Médio
2127,20,M,RJ,Orgânico,0,1824,11,1957.24,177.93,121.66,0,0,3,2,2,4,Cartão,186,0.0,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.3636363636363636,1.0355894549510467,0.08926812349758911,Muito Baixo
2128,48,F,BSB,Orgânico,0,1883,5,867.85,173.57,114.97,0,0,2,0,1,2,Pix,148,0.0,0.4,0.0,0.2,0.4,1.0102133518566467,0.5132395795285338,Médio
2129,43,M,BH,Orgânico,0,1842,6,1721.62,286.94,213.05,0,1,3,0,2,0,Cartão,173,0.1666666666666666,0.5,0.0,0.3333333333333333,0.0,1.67005023438236,0.3695401362380314,Baixo
2130,43,F,SP,Google,0,1788,8,1905.59,238.2,214.96,0,1,1,0,2,4,Cartão,249,0.125,0.125,0.0,0.25,0.5,1.386373338781202,0.3924176793371409,Baixo
2131,40,M,BSB,Indicação,0,1697,6,706.06,117.68,103.33,0,0,1,2,0,3,Cartão,340,0.0,0.1666666666666666,0.3333333333333333,0.0,0.5,0.6849219752635259,0.16251746583127114,Muito Baixo
2132,35,M,SP,Orgânico,0,1775,8,998.0,124.75,81.58,0,1,3,2,1,1,Boleto,251,0.125,0.375,0.25,0.125,0.125,0.7260708396849496,0.24347507159866452,Baixo
2133,43,F,POA,Orgânico,0,1842,6,1490.47,248.41,166.38,0,0,0,2,1,3,Cartão,189,0.0,0.0,0.3333333333333333,0.1666666666666666,0.5,1.445797653596299,0.40193258299893014,Médio
2134,42,F,SP,Indicação,0,1790,8,2330.26,291.28,167.09,0,2,1,1,2,2,Cartão,234,0.25,0.125,0.125,0.25,0.25,1.6953099333341248,0.11589959032654498,Muito Baixo
2135,30,M,RJ,Google,0,1901,8,888.14,111.02,77.78,0,1,1,0,2,4,Cartão,123,0.125,0.125,0.0,0.25,0.5,0.6461593957661169,0.3469421753300589,Baixo
2136,28,F,RJ,Google,0,1836,11,929.9,84.54,79.37,0,2,4,1,1,3,Cartão,188,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.4920403109175602,0.0669101517247802,Muito Baixo
2137,36,F,SP,Facebook,0,1907,3,301.23,100.41,51.15,0,0,1,1,1,0,Cartão,15,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5844069980983229,0.2834733975952379,Baixo
2138,53,M,BH,Orgânico,0,1717,2,159.86,79.93,39.82,0,0,0,1,1,0,Cartão,277,0.0,0.0,0.5,0.5,0.0,0.4652091560402246,0.4945712237958899,Médio
2139,20,M,RJ,Orgânico,1,1881,5,621.06,124.21,113.94,0,0,2,2,1,0,Cartão,146,0.0,0.4,0.4,0.2,0.0,0.7229279278338082,0.5201466352727088,Médio
2140,17,M,SP,Google,0,1809,8,937.98,117.25,73.7,0,3,0,1,2,2,Cartão,218,0.375,0.0,0.125,0.25,0.25,0.6824192861968764,0.26276519146553007,Baixo
2141,36,F,RJ,Orgânico,1,1884,6,663.12,110.52,55.24,0,1,2,0,2,1,Cartão,142,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.6432492922002454,0.7235895921044767,Alto
2142,35,F,RJ,Google,0,1879,7,739.81,105.69,60.64,0,1,0,1,3,2,Cartão,150,0.1428571428571428,0.0,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.6151376917539263,0.4879751375323349,Médio
2143,37,F,SP,Facebook,0,1474,11,1062.24,96.57,63.27,0,3,4,2,1,1,Cartão,560,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.5620574027124294,0.1434441228705935,Muito Baixo
2144,37,M,POA,Google,0,1486,8,1304.56,163.07,100.35,0,1,1,1,1,4,Cartão,521,0.125,0.125,0.125,0.125,0.5,0.9491011769733444,0.36402850010374876,Baixo
2145,32,F,BSB,Orgânico,0,1771,7,916.1,130.87,76.59,0,1,0,4,0,2,Cartão,199,0.1428571428571428,0.0,0.5714285714285714,0.0,0.2857142857142857,0.7616905073312172,0.5303297996660425,Médio
2146,52,M,SP,Orgânico,1,1793,1,281.57,281.57,0.0,0,1,0,0,0,0,Cartão,0,1.0,0.0,0.0,0.0,0.0,1.6387957220848997,0.5974757673274722,Médio
2147,15,M,RJ,Facebook,0,1837,7,1293.89,184.84,117.0,0,2,1,0,3,1,Cartão,181,0.2857142857142857,0.1428571428571428,0.0,0.4285714285714285,0.1428571428571428,1.075807086231391,0.429758613046519,Médio
2148,25,M,SP,Indicação,0,1840,9,1586.25,176.25,148.15,0,2,2,2,1,2,Cartão,190,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.0258115069697182,0.03312904542779753,Muito Baixo
2149,33,M,BH,Google,0,2005,1,121.85,121.85,0.0,0,1,0,0,0,0,Boleto,0,1.0,0.0,0.0,0.0,0.0,0.7091922390028945,0.502671465481525,Médio
2150,15,M,POA,Facebook,1,1886,7,1188.92,169.85,83.63,0,2,2,0,1,2,Boleto,132,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.2857142857142857,0.9885621813265624,0.6414994851866667,Alto
2151,32,M,SP,Facebook,0,1916,3,276.8,92.27,50.33,0,2,0,0,1,0,Boleto,101,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.5370305120459342,0.33911737491717914,Baixo
2152,54,M,BSB,Google,1,1885,2,376.22,188.11,21.04,0,0,1,0,0,1,Cartão,7,0.0,0.5,0.0,0.0,0.5,1.0948391635521912,0.8042336697071957,Crítico
2153,35,F,RJ,Orgânico,1,1948,5,1286.62,257.32,171.23,0,2,3,0,0,0,Cartão,83,0.4,0.6,0.0,0.0,0.0,1.49765569914013,0.4950934384967771,Médio
2154,37,M,SP,Indicação,0,1733,12,2386.64,198.89,163.39,0,0,3,4,1,4,Cartão,300,0.0,0.25,0.3333333333333333,0.0833333333333333,0.3333333333333333,1.1575809964323815,0.0237706112155601,Muito Baixo
2155,19,F,POA,Google,0,1815,9,1129.43,125.49,82.76,0,2,3,0,0,4,Boleto,211,0.2222222222222222,0.3333333333333333,0.0,0.0,0.4444444444444444,0.7303777929624393,0.13413310412650914,Muito Baixo
2156,27,F,RJ,Google,0,1802,5,1332.96,266.59,214.21,0,1,1,2,0,1,Cartão,227,0.2,0.2,0.4,0.0,0.2,1.551609019251388,0.39875021995559634,Baixo
2157,30,F,RJ,Google,0,1735,5,1118.62,223.72,97.82,0,1,1,1,1,1,Cartão,260,0.2,0.2,0.2,0.2,0.2,1.3020967395135623,0.4156697690572853,Médio
2158,31,F,RJ,Facebook,1,1907,7,1157.59,165.37,85.74,0,1,1,0,4,1,Cartão,123,0.1428571428571428,0.1428571428571428,0.0,0.5714285714285714,0.1428571428571428,0.9624876533763536,0.6610526965390243,Alto
2159,50,F,SP,Indicação,0,1870,6,1315.17,219.2,96.03,0,1,1,2,0,2,Cartão,157,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.2757894032780837,0.12319668360408448,Muito Baixo
2160,41,M,SP,Google,1,1698,8,1711.83,213.98,190.87,0,2,2,3,0,1,Cartão,333,0.25,0.25,0.375,0.0,0.125,1.2454079220503846,0.42451920299737145,Médio
2161,21,F,POA,Orgânico,0,1876,6,1161.47,193.58,181.31,0,2,3,0,0,1,Cartão,143,0.3333333333333333,0.5,0.0,0.0,0.1666666666666666,1.126675696562826,0.3983163140162744,Baixo
2162,37,F,RJ,Facebook,0,1775,12,1195.26,99.6,88.92,0,2,5,1,1,3,Cartão,251,0.1666666666666666,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.25,0.579692630321611,0.10348508476894105,Muito Baixo
2163,40,F,BSB,Facebook,0,1913,5,451.27,90.25,72.4,0,1,2,0,0,2,Boleto,85,0.2,0.4,0.0,0.0,0.4,0.5252736936398131,0.45105469910201323,Médio
2164,48,M,SP,Orgânico,0,1577,11,1890.26,171.84,154.53,0,2,3,2,0,4,Boleto,443,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.0,0.3636363636363636,1.0001443935187313,0.08847612929238162,Muito Baixo
2165,53,F,RJ,Google,0,1870,5,823.68,164.74,123.3,0,0,1,2,1,1,Cartão,148,0.0,0.2,0.4,0.2,0.2,0.9588209228833554,0.4882248947510463,Médio
2166,22,F,POA,Facebook,1,1896,7,1451.54,207.36,118.81,0,0,3,3,1,0,Cartão,117,0.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,1.2068781508382456,0.6904077245953787,Alto
2167,25,F,SP,Facebook,0,1853,8,1288.66,161.08,80.52,0,1,3,1,2,1,Cartão,176,0.125,0.375,0.125,0.25,0.125,0.9375189647811758,0.35241861045489475,Baixo
2168,19,F,SP,Google,0,1812,14,1745.98,124.71,103.69,0,0,7,4,1,2,Cartão,218,0.0,0.5,0.2857142857142857,0.0714285714285714,0.1428571428571428,0.7258380313996797,0.1690372414840345,Muito Baixo
2169,32,M,RJ,Google,0,1791,4,683.21,170.8,94.12,0,0,0,2,0,2,Cartão,230,0.0,0.0,0.5,0.0,0.5,0.9940913781017184,0.34443300739147586,Baixo
2170,40,F,SP,Facebook,1,1829,10,2394.58,239.46,211.41,0,2,2,0,2,4,Cartão,186,0.2,0.2,0.0,0.2,0.4,1.3937067997671986,0.3386275596588301,Baixo
2171,46,M,SP,Orgânico,0,1865,5,922.12,184.42,115.61,0,0,2,0,1,2,Cartão,151,0.0,0.4,0.0,0.2,0.4,1.0733625992360591,0.3566903444429714,Baixo
2172,34,M,BSB,Orgânico,0,1893,8,1426.86,178.36,81.16,0,2,2,2,2,0,Boleto,116,0.25,0.25,0.25,0.25,0.0,1.0380921440176962,0.29156327251809877,Baixo
2173,31,F,POA,Indicação,0,1817,5,1280.22,256.04,80.55,0,1,1,1,1,1,Cartão,191,0.2,0.2,0.2,0.2,0.2,1.490205834011499,0.17682749983949347,Muito Baixo
2174,36,F,RJ,Facebook,0,1914,7,1029.89,147.13,130.06,0,0,2,2,0,3,Cartão,98,0.0,0.2857142857142857,0.2857142857142857,0.0,0.4285714285714285,0.8563270752933597,0.5112217055958455,Médio
2175,24,M,BH,Indicação,0,1953,10,1481.2,148.12,114.36,0,2,1,2,2,3,Cartão,76,0.2,0.1,0.2,0.2,0.3,0.8620890803537854,0.06286482403224858,Muito Baixo
2176,60,F,BSB,Google,0,1825,7,1427.85,203.98,168.59,0,2,0,1,1,3,Cartão,192,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.4285714285714285,1.187205850732954,0.5357736032718534,Médio
2177,15,F,BH,Google,1,1822,6,947.02,157.84,131.02,0,1,2,1,0,2,Cartão,184,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333,0.918661493674328,0.5153443321452091,Médio
2178,37,F,SP,Facebook,1,1794,6,1064.69,177.45,116.41,0,1,1,2,0,2,Boleto,214,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0327957555278098,0.544427479985478,Médio
