id_cliente,idade,genero,cidade,canal_aquisicao,churn,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,metodo_preferido,dias_entre_compras,prop_compras_eletrônicos,prop_compras_moda,prop_compras_casa,prop_compras_esportes,prop_compras_beleza,ticket_medio_relativo
2242,42,M,BH,Google,0,1729,7,731.96,104.57,86.97,0,1,0,2,1,3,Boleto,280,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.6086190597663741
2243,58,M,RJ,Google,0,1924,2,168.5,84.25,67.66,0,0,1,0,0,1,Cartão,42,0.0,0.5,0.5,0.0,0.0,0.4903524508493547
2244,16,M,SP,Google,0,1463,11,1655.02,150.46,71.44,0,0,4,2,4,1,Cartão,535,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.0,0.8757083650420642
2245,54,F,BH,Indicação,0,1886,8,2650.45,331.31,227.51,0,1,1,2,2,2,Boleto,118,0.25,0.25,0.125,0.25,0.125,1.9282928248178006
2246,36,M,SP,Indicação,0,1950,2,268.76,134.38,24.82,0,0,0,0,0,2,Boleto,66,0.0,1.0,0.0,0.0,0.0,0.7821194343636354
2247,24,F,SP,Indicação,0,1693,18,3105.17,172.51,136.84,0,6,2,1,6,3,Cartão,319,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0040439322969992
2248,19,M,BSB,Facebook,0,1797,12,1528.79,127.4,109.73,0,3,3,2,0,4,Cartão,216,0.16666666666666666,0.3333333333333333,0.25,0.0,0.25,0.7414943885840687
2249,32,F,SP,Orgânico,0,1895,5,692.77,138.55,119.02,0,0,1,0,2,2,Cartão,116,0.0,0.4,0.2,0.4,0.0,0.8063896981030041
2250,46,M,SP,Google,0,1924,10,1564.47,156.45,108.57,0,2,2,2,0,4,Cartão,90,0.2,0.4,0.2,0.0,0.2,0.9105714057612051
2251,33,F,BSB,Indicação,0,1784,9,1275.06,141.67,77.88,0,2,2,3,0,2,Cartão,225,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.8245487443540424
2252,53,M,POA,Google,1,1855,5,1327.33,265.47,176.99,0,0,0,0,3,2,Cartão,125,0.0,0.4,0.0,0.6,0.0,1.5450903872638362
2253,17,F,SP,Indicação,0,1404,12,2050.99,170.92,148.73,0,1,2,4,1,4,Cartão,615,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.9947898029575275
2254,34,M,SP,Facebook,1,1877,4,530.16,132.54,25.5,0,0,0,3,0,1,Cartão,133,0.75,0.25,0.0,0.0,0.0,0.771410253241228
2255,19,F,RJ,Orgânico,0,1787,8,1348.95,168.62,97.53,0,1,1,0,0,6,Cartão,232,0.0,0.75,0.125,0.0,0.125,0.9814033265545186
2256,39,M,BH,Orgânico,0,1617,6,697.68,116.28,93.62,0,0,1,2,1,2,Cartão,377,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.6767736852790857
2257,45,F,SP,Orgânico,1,1828,7,1191.05,170.15,101.6,0,0,4,0,2,1,Boleto,176,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.9903082434660855
2258,29,F,RJ,Google,0,1832,6,500.34,83.39,88.28,0,0,3,0,1,2,Cartão,170,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.48534707271605565
2259,3,F,POA,Google,0,1837,8,1294.19,161.77,101.87,0,0,2,5,0,1,Cartão,158,0.625,0.125,0.25,0.0,0.0,0.9415349077020785
2260,37,F,SP,Orgânico,0,1735,11,983.9,89.45,35.46,0,2,2,2,3,2,Cartão,278,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.5206175279344187
2261,40,F,POA,Facebook,1,1787,7,874.13,124.88,77.43,0,1,1,3,1,1,Cartão,211,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7268274666120761
2262,39,F,POA,Orgânico,0,1910,7,1140.18,162.88,111.56,0,3,1,1,2,0,Cartão,96,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.9479953376183132
2263,49,F,SP,Facebook,0,1917,4,1230.87,307.72,154.15,0,1,1,1,0,1,Cartão,67,0.25,0.25,0.25,0.0,0.25,1.7909941385799815
2264,22,F,BH,Orgânico,0,1701,8,1838.8,229.85,201.07,0,0,0,1,2,5,Cartão,314,0.125,0.625,0.0,0.25,0.0,1.3377746092311473
2265,43,M,SP,Orgânico,0,1921,6,1336.55,222.76,112.97,0,2,0,0,3,1,Cartão,84,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,1.296509340667089
2266,49,M,BH,Indicação,0,1762,8,1839.35,229.92,161.85,0,2,1,2,2,1,Cartão,237,0.25,0.125,0.125,0.25,0.25,1.3381820237303694
2267,13,M,BH,Google,0,1603,9,734.46,81.61,44.25,0,0,0,3,0,6,Boleto,409,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.4749871040215529
2268,38,F,SP,Facebook,0,1896,5,407.48,81.5,44.68,0,1,0,0,1,3,Boleto,97,0.0,0.6,0.0,0.2,0.2,0.4743468812370612
2269,28,F,BH,Orgânico,0,1852,7,859.69,122.81,53.07,0,0,0,2,2,3,Cartão,163,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,0.7147796378493679
2270,34,M,BSB,Orgânico,1,1674,4,338.02,84.5,35.43,0,1,1,0,0,2,Cartão,294,0.0,0.5,0.25,0.0,0.25,0.49180750263229045
2271,39,M,SP,Google,0,1668,10,1643.24,164.32,166.1,0,1,0,3,1,5,Cartão,332,0.3,0.5,0.0,0.1,0.1,0.9563764358880232
2272,29,F,SP,Facebook,0,1813,8,1200.99,150.12,58.77,0,0,0,3,3,2,Cartão,203,0.375,0.25,0.0,0.375,0.0,0.8737294946172716
2273,26,F,SP,Orgânico,0,1716,8,1787.86,223.48,128.22,0,1,3,0,0,4,Cartão,295,0.0,0.5,0.375,0.0,0.125,1.300699889801944
2274,35,M,RJ,Indicação,1,1879,8,1165.44,145.68,114.57,0,0,1,1,4,2,Cartão,133,0.125,0.25,0.125,0.5,0.0,0.8478877749523323
2275,21,F,POA,Orgânico,0,1845,7,1224.44,174.92,117.98,0,0,2,2,2,1,Cartão,166,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,1.0180706314844998
2276,21,M,BSB,Orgânico,0,1838,4,284.26,71.07,64.31,0,1,1,2,0,0,Boleto,178,0.5,0.0,0.25,0.0,0.25,0.4136421208529808
2277,43,F,RJ,Orgânico,0,1840,8,1440.32,180.04,140.01,0,2,2,1,1,2,Cartão,163,0.125,0.25,0.25,0.125,0.25,1.0478700919990245
2278,21,M,RJ,Google,0,1661,11,1595.52,145.05,103.67,0,1,4,3,1,2,Cartão,349,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.8442210444593341
2279,42,M,SP,Google,0,1773,10,2299.43,229.94,170.52,0,2,1,1,2,4,Cartão,214,0.1,0.4,0.1,0.2,0.2,1.3382984278730043
2280,40,F,SP,Google,0,1836,4,452.12,113.03,94.31,0,0,2,1,0,1,Boleto,171,0.25,0.25,0.5,0.0,0.0,0.6578580121009205
2281,14,M,RJ,Orgânico,0,1711,6,1032.88,172.15,124.55,0,0,2,1,3,0,Boleto,268,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,1.0019486577295715
2282,26,F,RJ,Facebook,1,1763,4,471.66,117.92,45.79,0,1,2,0,1,0,Cartão,246,0.0,0.0,0.5,0.25,0.25,0.6863188249751443
2283,49,F,RJ,Google,0,1491,8,1812.07,226.51,182.21,0,1,2,3,2,0,Cartão,517,0.375,0.0,0.25,0.25,0.125,1.3183351174111255
2284,23,F,POA,Facebook,1,1690,5,1091.49,218.3,107.37,0,2,1,0,0,2,Cartão,315,0.0,0.4,0.2,0.0,0.4,1.270551216859515
2285,29,F,RJ,Facebook,0,1969,2,355.43,177.71,2.58,0,0,0,2,0,0,Cartão,8,1.0,0.0,0.0,0.0,0.0,1.0343090093820633
2286,40,F,RJ,Orgânico,0,1785,10,1548.44,154.84,93.87,0,0,5,2,0,3,Cartão,181,0.2,0.3,0.5,0.0,0.0,0.9012008722790988
2287,44,M,SP,Orgânico,1,1784,11,2342.88,212.99,101.57,0,2,1,4,3,1,Cartão,209,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182,1.2396459169899592
2288,31,F,POA,Indicação,0,1611,6,727.09,121.18,72.41,0,0,1,2,1,2,Cartão,361,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.7052927002246268
2289,27,F,BH,Google,1,1751,7,910.87,130.12,120.88,0,3,1,2,1,0,Cartão,228,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.7573253519824099
2290,52,M,BSB,Orgânico,0,1968,2,689.01,344.5,408.66,0,0,0,0,1,1,Boleto,2,0.0,0.5,0.0,0.5,0.0,2.005061356885492
2291,55,F,RJ,Google,0,1833,10,2416.35,241.64,244.33,0,1,1,2,2,4,Cartão,163,0.2,0.4,0.1,0.2,0.1,1.4063948513143982
2292,46,M,RJ,Indicação,0,1679,9,2044.9,227.21,192.76,0,1,2,2,3,1,Cartão,320,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,1.3224092624033457
2293,36,F,RJ,Google,0,1833,11,1831.74,166.52,112.17,0,2,3,1,0,5,Cartão,175,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.0,0.18181818181818182,0.9691808915778581
2294,25,M,SP,Google,0,1925,7,779.43,111.35,65.61,0,1,1,0,1,4,Cartão,79,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6480800641195922
2295,25,F,RJ,Google,1,1792,5,644.36,128.87,112.39,0,2,0,0,1,2,Boleto,184,0.0,0.4,0.0,0.2,0.4,0.7500500930677311
2296,41,F,POA,Indicação,0,1767,6,1646.46,274.41,256.65,0,1,2,2,0,1,Cartão,214,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,1.5971230390216193
2297,40,F,SP,Indicação,0,1848,8,1552.37,194.05,160.76,0,1,1,3,2,1,Cartão,162,0.375,0.125,0.125,0.25,0.125,1.129411193914745
2298,51,F,SP,Google,1,1898,5,1265.97,253.19,124.34,0,0,1,0,1,3,Cartão,111,0.0,0.6,0.2,0.2,0.0,1.473618243686031
2299,42,F,BH,Google,0,1831,8,2264.39,283.05,173.39,0,0,2,2,0,4,Cartão,180,0.25,0.5,0.25,0.0,0.0,1.6474096286398796
2300,16,M,SP,Orgânico,0,1639,13,1718.67,132.21,78.4,0,1,3,2,4,3,Pix,369,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.769489584887753
2301,47,M,RJ,Google,0,1918,7,945.12,135.02,102.96,0,1,2,2,2,0,Cartão,93,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.785844366927951
2302,23,F,RJ,Google,0,1812,9,1471.49,163.5,108.17,0,1,4,0,1,3,Cartão,191,0.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.9516038660399939
2303,30,M,SP,Facebook,0,1781,11,1630.28,148.21,99.75,0,1,2,2,2,4,Cartão,225,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.8626128989956423
2304,38,F,BSB,Orgânico,1,1530,4,659.48,164.87,71.21,0,0,0,2,0,2,Cartão,477,0.5,0.5,0.0,0.0,0.0,0.959577549810482
2305,58,F,RJ,Google,0,1897,6,1045.76,174.29,79.79,0,0,2,1,1,2,Boleto,93,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,1.0144039009915018
2306,72,F,BSB,Orgânico,0,1738,4,1133.95,283.49,146.4,0,0,1,0,2,1,Cartão,236,0.0,0.25,0.25,0.5,0.0,1.6499705197778465
2307,42,M,BH,Facebook,1,1654,5,1144.2,228.84,156.51,0,2,1,1,0,1,Boleto,346,0.2,0.2,0.2,0.0,0.4,1.331896200028087
2308,32,F,BSB,Facebook,0,1562,4,395.78,98.94,71.47,0,0,0,1,0,3,Cartão,440,0.25,0.75,0.0,0.0,0.0,0.5758512936146606
2309,41,M,SP,Google,0,1887,12,2148.88,179.07,139.41,0,1,3,1,3,4,Cartão,122,0.08333333333333333,0.3333333333333333,0.25,0.25,0.08333333333333333,1.0422244910812337
2310,45,F,SP,Indicação,0,1673,13,3484.76,268.06,142.21,0,0,2,2,4,5,Cartão,327,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.0,1.5601647237350507
2311,31,F,SP,Google,0,1689,7,894.84,127.83,87.1,0,0,2,3,1,1,Cartão,321,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.7439970776507182
2312,56,M,RJ,Indicação,1,1670,6,2237.93,372.99,247.15,0,0,0,2,1,3,Cartão,337,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,2.170879058068852
2313,37,F,BSB,Google,0,1840,7,712.59,101.8,42.95,0,1,1,2,1,2,Cartão,151,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5924970860114458
2314,40,M,RJ,Facebook,1,1816,6,641.96,106.99,43.94,0,1,0,1,3,1,Cartão,163,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.6227039610251923
2315,42,F,BSB,Orgânico,0,1802,5,1850.49,370.1,138.0,0,0,1,0,4,0,Boleto,207,0.0,0.0,0.2,0.8,0.0,2.154058659458115
2316,40,F,SP,Orgânico,1,1771,6,765.45,127.58,96.69,0,2,2,1,0,1,Cartão,227,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.7425420258677824
2317,45,F,SP,Google,0,1571,9,1753.57,194.84,127.64,0,2,2,1,2,2,Cartão,437,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.1340091575488223
2318,27,M,BSB,Indicação,0,1799,5,913.7,182.74,106.57,0,0,0,2,0,3,Cartão,190,0.4,0.6,0.0,0.0,0.0,1.063584651254731
2319,28,F,RJ,Indicação,1,1653,8,1543.46,192.93,165.26,0,4,0,1,2,1,Cartão,354,0.125,0.125,0.0,0.25,0.5,1.122892561927193
2320,21,M,BH,Google,0,1718,14,2627.11,187.65,108.74,0,3,2,3,4,2,Cartão,283,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.21428571428571427,1.0921618682715895
2321,40,F,SP,Facebook,1,1729,8,1400.6,175.08,118.52,0,1,2,2,0,3,Cartão,276,0.25,0.375,0.25,0.0,0.125,1.019001864625579
2322,44,F,POA,Google,1,1896,5,674.51,134.9,38.79,0,2,0,1,0,2,Cartão,100,0.2,0.4,0.0,0.0,0.4,0.7851459420721418
2323,40,M,RJ,Facebook,0,1860,4,1033.31,258.33,60.48,0,0,1,2,1,0,Cartão,129,0.5,0.0,0.25,0.25,0.0,1.5035341083431903
2324,55,F,BH,Orgânico,0,1900,5,727.88,145.58,116.61,0,1,1,1,1,1,Cartão,108,0.2,0.2,0.2,0.2,0.2,0.847305754239158
2325,34,F,SP,Google,1,1664,7,1461.75,208.82,156.23,0,0,1,1,2,3,Cartão,293,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,1.2153756532505904
2326,43,M,RJ,Google,0,1735,5,704.18,140.84,190.75,0,1,1,2,0,1,Boleto,262,0.4,0.2,0.2,0.0,0.2,0.8197179724346957
2327,21,M,POA,Google,0,1829,8,1609.29,201.16,165.15,0,1,0,1,4,2,Boleto,158,0.125,0.25,0.0,0.5,0.125,1.1707928666214384
2328,30,M,BSB,Orgânico,1,1907,2,303.11,151.56,92.27,0,0,1,0,1,0,Cartão,64,0.0,0.0,0.5,0.5,0.0,0.8821105928869816
2329,43,F,SP,Orgânico,0,1651,9,1819.18,202.13,95.24,0,1,2,1,2,3,Cartão,338,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,1.1764384675392292
2330,45,M,SP,Google,0,1606,13,2649.96,203.84,119.03,0,1,3,3,2,4,Boleto,401,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,1.18639102173451
2331,31,M,RJ,Facebook,0,1799,7,935.49,133.64,76.21,0,0,1,3,1,2,Cartão,204,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.7778124810861454
2332,34,F,SP,Google,0,1882,5,1034.64,206.93,77.19,0,0,1,0,2,2,Boleto,47,0.0,0.4,0.2,0.4,0.0,1.204375461771596
2333,16,M,BH,Indicação,0,1769,8,1312.76,164.1,94.23,0,2,2,1,2,1,Cartão,234,0.125,0.125,0.25,0.25,0.25,0.9550959903190398
2334,30,M,SP,Facebook,0,1920,7,980.55,140.08,66.57,0,1,0,3,1,2,Cartão,81,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.815294615014571
2335,45,F,SP,Orgânico,1,1774,8,1040.09,130.01,41.75,0,1,1,4,0,2,Cartão,228,0.5,0.25,0.125,0.0,0.125,0.7566851291979181
2336,41,M,RJ,Google,0,1842,2,858.24,429.12,231.37,0,0,0,0,1,1,Boleto,150,0.0,0.5,0.0,0.5,0.0,2.4975672843735914
2337,41,F,RJ,Indicação,0,1811,7,2074.54,296.36,184.29,0,1,0,3,2,1,Cartão,183,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,1.7248765855633799
2338,35,M,BH,Orgânico,0,1940,5,506.41,101.28,43.95,0,1,0,0,2,2,Cartão,65,0.0,0.4,0.0,0.4,0.2,0.5894705783029394
2339,35,M,POA,Orgânico,0,1510,8,945.57,118.2,129.13,0,3,3,0,0,2,Cartão,478,0.0,0.25,0.375,0.0,0.375,0.6879484829720324
2340,27,F,SP,Facebook,0,1717,6,820.35,136.72,96.47,0,0,1,3,0,2,Cartão,261,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.7957387190519142
2341,43,M,BH,Indicação,1,1716,8,1760.07,220.01,135.78,0,1,4,1,0,2,Cartão,251,0.125,0.25,0.5,0.0,0.125,1.2805037710547955
2342,40,F,SP,Facebook,1,1798,5,462.82,92.56,71.0,0,0,2,1,1,1,Cartão,201,0.2,0.2,0.4,0.2,0.0,0.5387183721141398
2343,40,M,RJ,Facebook,1,1742,5,719.08,143.82,86.98,0,1,3,1,0,0,Boleto,262,0.2,0.0,0.6,0.0,0.2,0.8370621896872901
2344,28,M,SP,Orgânico,1,1645,7,1032.4,147.49,97.71,0,1,0,3,1,2,Cartão,356,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.8584223498607872
2345,9,F,SP,Orgânico,0,1588,12,1976.19,164.68,132.98,0,2,2,3,3,2,Cartão,416,0.25,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.9584717104554509
2346,48,F,SP,Orgânico,0,1838,3,621.95,207.32,29.83,0,0,1,1,0,1,Cartão,166,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.2066453425529757
2347,29,M,SP,Facebook,0,1701,10,1984.29,198.43,135.7,0,2,0,3,1,4,Cartão,296,0.3,0.4,0.0,0.1,0.2,1.1549037011517798
2348,24,M,BSB,Orgânico,0,1737,8,1190.32,148.79,121.33,0,0,4,1,2,1,Cartão,221,0.125,0.125,0.5,0.25,0.0,0.8659886191320532
2349,43,M,BH,Google,0,1872,4,571.14,142.78,73.61,0,1,0,0,0,3,Pix,90,0.0,0.75,0.0,0.0,0.25,0.8310091742702773
2350,30,F,POA,Google,0,1812,6,1054.12,175.69,126.67,0,1,0,4,0,1,Cartão,183,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,1.022552190975942
2351,47,F,RJ,Indicação,0,1792,7,1763.56,251.94,184.38,0,0,2,3,1,1,Boleto,211,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,1.466342984771352
2352,42,M,SP,Google,0,1780,13,2094.45,161.11,100.22,0,2,1,2,2,6,Cartão,209,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.9376935709951281
2353,43,M,SP,Orgânico,0,1719,6,688.75,114.79,53.06,0,1,2,1,0,2,Cartão,276,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.6681015766527885
2354,18,M,SP,Facebook,0,1710,10,1168.03,116.8,75.7,0,1,2,3,3,1,Cartão,292,0.3,0.1,0.2,0.3,0.1,0.679800192987592
2355,49,F,SP,Facebook,0,1709,9,1804.88,200.54,129.99,0,1,1,1,2,4,Cartão,289,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.1671843381997578
2356,38,M,RJ,Indicação,0,1897,5,559.73,111.95,75.21,0,2,1,0,0,2,Cartão,101,0.0,0.4,0.2,0.0,0.4,0.6515721883986381
2357,30,F,RJ,Orgânico,0,1696,12,1919.43,159.95,90.75,0,1,3,3,1,4,Cartão,291,0.25,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.9309421307223059
2358,36,F,SP,Facebook,0,1695,10,1696.52,169.65,93.73,0,2,2,2,2,2,Cartão,304,0.2,0.2,0.2,0.2,0.2,0.987398139900214
2359,13,M,SP,Google,0,1701,13,1825.36,140.41,72.52,0,2,1,4,1,5,Cartão,280,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.8172152833680462
2360,39,F,SP,Orgânico,0,1906,6,634.46,105.74,82.29,0,1,2,0,0,3,Cartão,91,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.6154287021105135
2361,22,F,SP,Facebook,0,1568,11,1922.9,174.81,128.0,0,2,2,2,2,3,Cartão,415,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.0174304087000081
2362,18,M,SP,Google,0,1830,12,2837.27,236.44,197.0,0,0,2,4,2,4,Cartão,165,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,1.3761297742293344
2363,16,M,BH,Indicação,0,1728,9,1724.92,191.66,94.62,0,2,2,1,0,4,Cartão,265,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,1.1155008988698791
2364,48,M,SP,Google,1,1681,8,1422.62,177.83,89.94,0,0,3,1,2,2,Cartão,314,0.125,0.25,0.375,0.25,0.0,1.0350074342378723
2365,27,M,BH,Orgânico,1,1971,2,514.74,257.37,255.17,0,0,0,0,0,2,Pix,16,0.0,1.0,0.0,0.0,0.0,1.4979467094967172
2366,53,M,SP,Indicação,0,1897,3,878.23,292.74,244.72,0,1,1,1,0,0,Cartão,91,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.7038074357464699
2367,28,M,SP,Orgânico,0,1662,8,1007.1,125.89,88.0,0,1,1,2,3,1,Cartão,312,0.25,0.125,0.125,0.375,0.125,0.7327058758151366
2368,14,M,BSB,Facebook,1,1842,5,952.45,190.49,166.27,0,0,0,1,0,4,Pix,148,0.2,0.8,0.0,0.0,0.0,1.1086912565257399
2369,21,F,RJ,Orgânico,1,1865,6,1160.78,193.46,99.82,0,1,2,0,2,1,Cartão,136,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.1259772717070167
2370,49,M,SP,Google,0,1799,5,690.74,138.15,153.38,0,0,0,3,1,1,Cartão,184,0.6,0.2,0.0,0.2,0.0,0.8040616152503068
2371,33,M,BSB,Google,0,1779,6,1343.37,223.9,81.44,0,0,0,2,2,2,Cartão,209,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3031443767972761
2372,28,M,SP,Google,0,1523,11,1291.95,117.45,129.22,0,2,1,4,0,4,Cartão,424,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.683583327623225
2373,36,M,SP,Facebook,1,1789,7,1230.23,175.75,129.55,0,1,3,1,0,2,Cartão,199,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,1.0229014034038466
2374,41,M,BH,Google,0,1579,12,2213.73,184.48,110.03,0,2,3,1,2,4,Cartão,417,0.08333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,1.0737118116639637
2375,48,M,BH,Indicação,0,1748,5,1244.38,248.88,195.33,0,1,3,0,1,0,Cartão,236,0.0,0.0,0.6,0.2,0.2,1.4485331509482182
2376,52,F,SP,Facebook,0,1967,3,317.86,105.95,48.86,0,1,1,0,0,1,Cartão,25,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6166509456081796
2377,30,M,SP,Facebook,0,1824,4,269.38,67.34,44.68,0,1,1,1,0,1,Cartão,166,0.25,0.25,0.25,0.0,0.25,0.3919327482515792
2378,19,F,BSB,Indicação,0,1805,16,3065.88,191.62,127.56,0,3,3,3,1,6,Cartão,181,0.1875,0.375,0.1875,0.0625,0.1875,1.1152680905846095
2379,30,M,SP,Google,0,1773,10,1687.14,168.71,151.85,0,2,0,2,1,5,Cartão,190,0.2,0.5,0.0,0.1,0.2,0.9819271451963755
2380,38,F,SP,Orgânico,0,1791,6,590.91,98.48,72.83,0,0,2,0,2,2,Cartão,200,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5731739983340588
2381,23,F,RJ,Indicação,0,1508,13,3238.51,249.12,110.12,0,4,4,1,1,3,Cartão,492,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.3076923076923077,1.4499300006598366
2382,23,F,POA,Orgânico,0,1706,16,2617.16,163.57,143.86,0,6,4,0,3,3,Cartão,283,0.0,0.1875,0.25,0.1875,0.375,0.9520112805392159
2383,39,M,SP,Facebook,0,1519,9,1270.02,141.11,86.66,0,2,1,1,1,4,Cartão,438,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.8212894283602664
2384,34,M,BH,Orgânico,0,1927,1,189.63,189.63,0.0,0,0,0,1,0,0,Cartão,0,1.0,0.0,0.0,0.0,0.0,1.1036858783924406
2385,35,M,RJ,Indicação,0,1688,6,1046.08,174.35,137.07,0,2,2,1,0,1,Cartão,304,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0147531134194063
2386,25,M,RJ,Orgânico,1,1673,6,561.39,93.56,50.53,0,1,1,2,0,2,Cartão,326,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.5445385792458828
2387,32,M,BH,Google,0,1865,1,82.05,82.05,0.0,0,0,0,0,0,1,Boleto,0,0.0,1.0,0.0,0.0,0.0,0.4775479951595199
2388,23,M,POA,Orgânico,0,1665,3,414.11,138.04,94.4,0,0,0,1,2,0,Boleto,168,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.803421392465815
2389,45,F,SP,Orgânico,1,1726,7,1745.2,249.31,238.22,0,2,2,2,1,0,Cartão,267,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.451035840014868
2390,47,F,SP,Google,1,1704,9,1928.5,214.28,126.74,0,2,1,1,1,4,Cartão,289,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.2471539841899077
