id_cliente,idade,genero,cidade,canal_aquisicao,churn
3060,30,M,SP,Google,0
3061,38,F,POA,Google,0
3062,31,M,RJ,Indicação,0
3063,33,M,POA,Google,0
3064,28,F,RJ,Google,1
3065,16,M,RJ,Orgânico,0
3066,38,M,RJ,Facebook,0
3067,56,M,SP,Orgânico,0
3068,35,F,RJ,Indicação,0
3069,37,F,RJ,Orgânico,0
3070,43,F,SP,Facebook,0
3071,19,M,SP,Google,0
3072,55,M,SP,Indicação,0
3073,37,F,BSB,Google,0
3074,54,F,RJ,Orgânico,1
3075,26,F,BH,Indicação,0
3076,56,F,POA,Google,0
3077,44,F,RJ,Indicação,0
3078,41,M,POA,Orgânico,0
3079,37,F,SP,Google,1
3080,32,M,SP,Google,0
3081,49,M,RJ,Orgânico,0
3082,36,M,RJ,Google,0
3083,11,M,BSB,Google,0
3084,21,F,RJ,Facebook,0
3085,32,M,SP,Facebook,0
3086,38,F,BH,Indicação,1
3087,34,M,RJ,Indicação,0
3088,49,F,SP,Orgânico,0
3089,11,F,RJ,Orgânico,0
3090,36,M,POA,Orgânico,0
3091,13,F,BSB,Facebook,1
3092,44,M,RJ,Google,1
3093,33,F,SP,Orgânico,0
3094,40,M,SP,Google,0
3095,24,M,RJ,Orgânico,0
3096,50,F,BH,Google,0
3097,47,F,SP,Orgânico,0
3098,42,M,SP,Orgânico,0
3099,33,M,POA,Facebook,0
3100,41,F,BSB,Google,0
3101,26,M,RJ,Google,0
3102,45,M,SP,Facebook,0
3103,54,M,SP,Google,0
3104,47,F,SP,Indicação,0
3105,26,M,RJ,Facebook,1
3106,39,M,SP,Facebook,0
3107,19,F,BSB,Facebook,1
3108,41,M,POA,Indicação,0
3109,40,M,SP,Google,0
3110,12,M,RJ,Orgânico,0
3111,21,M,BH,Orgânico,0
3112,31,F,POA,Google,0
3113,31,M,BSB,Google,1
3114,20,M,SP,Orgânico,0
3115,39,M,SP,Google,0
3116,38,M,BH,Google,1
3117,32,M,RJ,Indicação,0
3118,25,F,SP,Google,0
3119,47,F,RJ,Google,0
3120,54,M,BH,Orgânico,1
3121,29,M,SP,Google,0
3122,27,F,BSB,Orgânico,0
3123,40,F,SP,Google,0
3124,30,F,BH,Orgânico,0
3125,33,M,RJ,Indicação,0
3126,43,M,SP,Google,0
3127,12,M,BH,Orgânico,1
3128,50,M,BH,Orgânico,0
3129,35,M,POA,Google,0
3130,30,M,SP,Orgânico,1
3131,33,F,RJ,Facebook,0
3132,34,F,RJ,Orgânico,0
3133,14,M,RJ,Orgânico,0
3134,52,M,BSB,Google,1
3135,35,M,SP,Google,0
3136,40,F,SP,Facebook,0
3137,46,F,RJ,Orgânico,0
3138,22,F,SP,Facebook,0
3139,40,F,POA,Indicação,0
3140,31,M,RJ,Google,0
3141,45,F,RJ,Orgânico,1
3142,9,F,BSB,Indicação,0
3143,33,M,RJ,Orgânico,0
3144,27,M,RJ,Orgânico,0
3145,40,M,SP,Google,0
3146,40,F,SP,Google,0
3147,26,M,SP,Orgânico,0
3148,26,F,RJ,Google,1
3149,33,F,RJ,Orgânico,1
3150,24,F,SP,Orgânico,0
3151,45,F,RJ,Indicação,0
3152,30,M,SP,Google,0
3153,0,M,POA,Google,0
3154,30,F,SP,Indicação,0
3155,22,M,BSB,Google,0
3156,15,F,RJ,Indicação,0
3157,20,F,RJ,Facebook,0
3158,36,M,SP,Facebook,0
3159,50,M,POA,Facebook,0
3160,38,F,SP,Orgânico,0
3161,27,M,RJ,Indicação,0
3162,40,F,POA,Indicação,0
3163,29,M,BSB,Orgânico,0
3164,26,F,RJ,Indicação,0
3165,21,F,POA,Orgânico,0
3166,13,M,BH,Google,0
3167,30,M,SP,Orgânico,1
3168,36,F,RJ,Facebook,0
3169,33,M,SP,Orgânico,0
3170,30,M,SP,Orgânico,0
3171,23,F,BH,Google,0
3172,42,F,RJ,Facebook,0
3173,19,M,SP,Orgânico,0
3174,44,M,BSB,Google,0
3175,22,F,SP,Orgânico,0
3176,25,F,POA,Google,0
3177,17,F,POA,Orgânico,0
3178,28,F,POA,Google,1
3179,46,F,BSB,Indicação,0
3180,41,F,SP,Google,0
3181,46,F,RJ,Google,0
3182,41,F,SP,Facebook,0
3183,21,M,SP,Facebook,0
3184,31,M,RJ,Google,0
3185,25,M,SP,Orgânico,0
3186,50,F,POA,Google,0
3187,20,M,POA,Orgânico,0
3188,45,F,SP,Facebook,0
3189,45,M,RJ,Indicação,0
3190,56,F,RJ,Google,0
3191,30,F,BSB,Indicação,0
3192,43,M,RJ,Indicação,1
3193,62,F,SP,Google,1
3194,27,M,RJ,Google,0
3195,16,M,RJ,Google,0
3196,12,M,POA,Google,0
3197,43,M,SP,Google,0
3198,12,M,SP,Google,0
3199,30,M,BSB,Indicação,1
3200,40,M,BSB,Facebook,1
3201,37,M,BSB,Facebook,1
3202,40,M,RJ,Google,0
3203,37,F,RJ,Indicação,0
3204,50,F,RJ,Facebook,0
3205,23,M,SP,Indicação,0
3206,26,F,RJ,Orgânico,0
3207,25,F,SP,Indicação,0
3208,44,M,SP,Google,0
3209,45,M,POA,Indicação,0
3210,40,F,SP,Google,0
3211,49,M,POA,Orgânico,0
3212,20,M,SP,Orgânico,0
3213,55,M,SP,Facebook,0
3214,53,F,RJ,Orgânico,0
3215,43,M,BH,Indicação,0
3216,56,F,RJ,Facebook,1
3217,15,M,BSB,Google,0
3218,28,M,SP,Indicação,0
3219,26,F,POA,Orgânico,0
3220,43,M,SP,Orgânico,0
3221,22,F,BSB,Indicação,0
3222,44,F,RJ,Facebook,0
3223,51,M,BSB,Indicação,0
3224,43,M,RJ,Orgânico,0
3225,38,F,SP,Facebook,1
3226,23,F,POA,Facebook,0
3227,24,M,SP,Indicação,0
3228,49,M,SP,Orgânico,0
3229,44,M,BSB,Orgânico,1
3230,34,M,SP,Google,0
3231,29,M,SP,Google,0
3232,10,F,RJ,Orgânico,0
3233,22,F,BSB,Orgânico,0
3234,57,F,SP,Facebook,1
3235,19,F,RJ,Indicação,0
3236,37,M,BH,Orgânico,1
3237,47,F,BSB,Orgânico,0
3238,19,M,POA,Orgânico,1
3239,37,M,BH,Google,0
3240,46,M,RJ,Orgânico,0
3241,35,M,RJ,Google,0
3242,69,M,SP,Orgânico,0
3243,14,F,BH,Google,1
3244,47,M,POA,Indicação,0
3245,32,M,BH,Indicação,0
3246,44,M,SP,Orgânico,0
3247,40,F,RJ,Indicação,0
3248,26,M,RJ,Google,0
3249,37,M,RJ,Orgânico,0
3250,12,M,BH,Facebook,0
3251,42,F,RJ,Facebook,0
3252,38,M,SP,Orgânico,0
3253,42,F,POA,Indicação,0
3254,47,F,RJ,Orgânico,0
3255,39,M,SP,Indicação,0
3256,36,F,SP,Orgânico,0
3257,24,F,POA,Orgânico,0
3258,26,M,BSB,Indicação,0
3259,49,M,RJ,Orgânico,1
3260,52,M,SP,Facebook,0
3261,32,M,SP,Orgânico,0
3262,35,F,SP,Orgânico,0
3263,24,F,RJ,Facebook,0
3264,49,M,RJ,Facebook,0
3265,42,M,RJ,Orgânico,1
3266,58,M,BH,Google,1
3267,24,F,SP,Facebook,0
3268,30,M,SP,Facebook,0
3269,37,F,SP,Google,0
3270,42,F,SP,Orgânico,0
3271,32,F,SP,Google,0
3272,24,F,RJ,Google,0
3273,45,M,BSB,Orgânico,1
3274,43,M,BH,Google,0
3275,24,M,BSB,Indicação,0
3276,51,F,RJ,Orgânico,0
3277,49,F,BH,Orgânico,0
3278,36,M,SP,Orgânico,0
3279,35,F,POA,Google,1
3280,41,F,SP,Google,0
3281,24,F,SP,Facebook,0
3282,35,M,SP,Google,0
3283,9,M,POA,Indicação,0
3284,45,M,POA,Facebook,0
3285,16,F,BH,Indicação,0
3286,53,M,RJ,Google,1
3287,31,M,RJ,Facebook,0
3288,32,M,POA,Facebook,1
3289,27,F,RJ,Google,0
3290,31,F,POA,Indicação,1
3291,52,F,SP,Indicação,0
3292,5,F,SP,Orgânico,0
3293,50,F,BSB,Orgânico,0
3294,39,M,SP,Orgânico,0
3295,20,M,POA,Indicação,0
3296,22,F,RJ,Google,0
3297,55,F,POA,Google,0
3298,23,M,SP,Orgânico,0
3299,21,F,BH,Google,0
3300,48,F,RJ,Facebook,0
3301,39,F,RJ,Google,1
3302,23,F,RJ,Google,0
3303,37,F,POA,Orgânico,1
3304,22,M,RJ,Google,0
3305,48,M,SP,Facebook,1
3306,47,F,POA,Google,0
3307,41,F,SP,Indicação,0
3308,39,M,SP,Orgânico,0
3309,56,F,SP,Facebook,0
3310,34,M,BSB,Orgânico,0
3311,20,F,SP,Google,1
3312,40,M,SP,Indicação,0
3313,60,M,POA,Orgânico,0
3314,22,F,BSB,Orgânico,0
3315,30,F,SP,Google,0
3316,39,M,BH,Google,0
3317,34,F,POA,Google,0
3318,23,M,SP,Google,0
3319,48,F,BSB,Google,1
3320,62,F,RJ,Facebook,0
3321,37,F,RJ,Facebook,0
3322,24,M,RJ,Orgânico,0
3323,16,M,RJ,Google,0
3324,38,F,SP,Orgânico,0
3325,48,M,BH,Orgânico,0
3326,40,F,SP,Orgânico,0
3327,34,M,RJ,Orgânico,0
3328,27,F,SP,Orgânico,0
3329,21,M,BSB,Orgânico,0
3330,45,M,SP,Facebook,0
3331,45,M,RJ,Indicação,0
3332,16,M,RJ,Orgânico,0
3333,54,M,BH,Facebook,0
3334,41,M,RJ,Google,0
3335,51,F,BH,Orgânico,0
3336,18,F,SP,Indicação,0
3337,18,M,SP,Orgânico,0
3338,33,F,RJ,Google,0
3339,41,M,POA,Indicação,1
3340,56,F,SP,Google,0
3341,43,F,SP,Orgânico,0
3342,32,F,SP,Google,0
3343,22,F,RJ,Orgânico,0
3344,49,M,SP,Google,0
3345,23,F,BSB,Google,1
3346,54,F,SP,Google,0
3347,31,F,SP,Facebook,0
3348,54,M,SP,Indicação,0
3349,43,F,RJ,Google,0
3350,33,M,RJ,Facebook,0
3351,28,M,SP,Google,0
3352,30,F,POA,Orgânico,1
3353,40,M,SP,Google,1
3354,35,F,BH,Facebook,1
3355,27,F,RJ,Indicação,0
3356,33,F,SP,Orgânico,0
3357,35,F,BSB,Orgânico,0
3358,9,F,BSB,Orgânico,0
3359,40,F,SP,Google,0
3360,23,F,RJ,Orgânico,0
3361,21,M,SP,Orgânico,0
3362,14,M,RJ,Orgânico,0
3363,13,F,SP,Facebook,0
3364,18,F,BSB,Orgânico,0
3365,26,M,SP,Facebook,0
3366,58,F,SP,Indicação,0
3367,28,M,SP,Facebook,1
3368,37,M,SP,Facebook,1
3369,39,F,RJ,Indicação,0
3370,36,F,SP,Facebook,0
3371,34,M,BH,Orgânico,0
3372,20,M,SP,Indicação,0
3373,52,F,BH,Indicação,0
3374,56,F,RJ,Google,0
3375,14,M,POA,Orgânico,0
3376,22,M,POA,Indicação,0
3377,31,M,BSB,Google,1
3378,23,F,BH,Orgânico,1
3379,41,F,SP,Google,1
3380,26,F,BH,Google,1
3381,60,M,POA,Indicação,0
3382,49,M,SP,Indicação,0
3383,37,F,RJ,Google,1
3384,47,M,SP,Facebook,0
3385,48,M,RJ,Orgânico,0
3386,28,M,RJ,Google,0
3387,25,M,RJ,Google,1
3388,35,M,RJ,Orgânico,0
3389,45,F,POA,Facebook,1
3390,36,F,RJ,Indicação,0
3391,16,F,BSB,Google,0
3392,25,F,SP,Indicação,0
3393,34,F,RJ,Facebook,1
3394,34,M,RJ,Orgânico,0
3395,58,M,SP,Facebook,0
3396,18,M,SP,Indicação,0
3397,41,F,RJ,Orgânico,0
3398,52,M,RJ,Orgânico,0
3399,62,M,RJ,Google,0
3400,30,M,SP,Orgânico,0
3401,40,F,SP,Facebook,0
3402,41,M,RJ,Indicação,0
3403,37,M,SP,Facebook,0
3404,33,F,SP,Facebook,1
3405,40,F,SP,Google,0
3406,4,M,SP,Indicação,0
3407,43,F,SP,Indicação,0
3408,36,M,SP,Google,0
3409,32,F,SP,Indicação,0
3410,59,M,RJ,Orgânico,0
3411,26,M,SP,Orgânico,0
3412,30,F,RJ,Facebook,0
3413,58,F,POA,Orgânico,0
3414,25,F,BH,Indicação,0
3415,28,F,SP,Google,0
3416,33,M,POA,Indicação,1
3417,45,F,SP,Google,0
3418,37,M,SP,Orgânico,1
3419,19,M,POA,Orgânico,0
3420,28,M,BSB,Facebook,1
3421,27,F,RJ,Facebook,0
3422,34,M,RJ,Facebook,0
3423,40,M,RJ,Google,0
3424,40,F,SP,Orgânico,0
3425,13,M,SP,Indicação,0
3426,47,M,RJ,Google,0
3427,38,M,POA,Orgânico,0
3428,51,F,SP,Google,0
3429,40,M,BH,Orgânico,0
3430,48,M,SP,Facebook,0
3431,40,M,RJ,Indicação,1
3432,51,F,RJ,Google,0
3433,41,F,RJ,Facebook,1
3434,33,F,SP,Orgânico,1
3435,62,M,RJ,Facebook,0
3436,45,M,RJ,Orgânico,1
3437,41,M,SP,Indicação,0
3438,19,M,SP,Orgânico,0
3439,19,M,RJ,Orgânico,0
3440,38,F,RJ,Facebook,0
3441,36,M,SP,Indicação,1
3442,27,M,RJ,Orgânico,0
3443,36,F,POA,Google,0
3444,54,F,SP,Orgânico,0
3445,43,M,RJ,Indicação,0
3446,21,F,SP,Orgânico,0
3447,33,F,SP,Google,0
3448,25,F,SP,Orgânico,0
3449,30,M,RJ,Facebook,1
3450,30,F,BSB,Orgânico,0
3451,29,M,SP,Indicação,0
3452,19,F,RJ,Google,0
3453,33,M,RJ,Orgânico,0
3454,28,M,SP,Orgânico,0
3455,0,M,RJ,Orgânico,1
3456,59,F,BH,Facebook,1
3457,48,F,BSB,Indicação,0
3458,30,F,BSB,Indicação,0
3459,35,M,SP,Indicação,1
3460,20,F,BH,Google,0
3461,55,F,SP,Google,0
3462,57,M,BH,Orgânico,0
3463,36,F,POA,Facebook,1
3464,47,M,SP,Orgânico,0
3465,37,F,RJ,Google,0
3466,18,M,RJ,Orgânico,0
3467,30,M,BH,Indicação,1
3468,36,F,SP,Orgânico,0
3469,29,M,POA,Facebook,1
3470,32,F,RJ,Orgânico,0
3471,33,F,SP,Indicação,0
3472,34,F,SP,Indicação,0
3473,35,F,BH,Google,0
3474,22,M,SP,Indicação,0
3475,26,M,SP,Orgânico,0
3476,19,M,RJ,Google,0
3477,46,F,RJ,Orgânico,0
3478,9,F,RJ,Google,0
3479,48,M,SP,Orgânico,0
3480,51,M,BH,Orgânico,0
3481,31,F,POA,Facebook,0
3482,3,F,SP,Google,0
3483,30,F,BH,Indicação,0
3484,34,M,POA,Google,0
3485,22,F,RJ,Facebook,0
3486,28,M,RJ,Google,0
3487,53,F,SP,Facebook,0
3488,42,M,RJ,Google,1
3489,23,F,RJ,Google,0
3490,15,M,BH,Google,0
3491,31,M,POA,Indicação,0
3492,32,M,SP,Indicação,1
3493,40,F,SP,Google,0
3494,28,M,SP,Indicação,0
3495,41,M,BH,Orgânico,0
3496,58,F,SP,Google,0
3497,44,M,RJ,Orgânico,0
3498,34,M,SP,Indicação,0
3499,32,F,RJ,Google,0
3500,30,M,SP,Facebook,0
3501,49,F,BSB,Indicação,1
3502,27,M,RJ,Orgânico,0
3503,35,F,POA,Google,0
3504,35,M,RJ,Orgânico,0
3505,28,M,SP,Indicação,0
3506,18,M,SP,Facebook,0
3507,38,F,POA,Google,0
3508,34,M,BH,Google,0
3509,41,M,SP,Facebook,0
3510,28,F,BH,Facebook,0
3511,49,F,RJ,Orgânico,0
3512,24,F,SP,Orgânico,0
3513,55,M,SP,Google,1
3514,14,M,BSB,Indicação,0
3515,40,M,SP,Google,1
3516,40,F,SP,Facebook,0
3517,25,F,SP,Orgânico,0
3518,40,M,SP,Facebook,0
3519,50,M,RJ,Orgânico,1
3520,8,F,SP,Orgânico,0
3521,41,F,SP,Indicação,0
3522,5,F,POA,Google,0
3523,23,M,SP,Facebook,1
3524,54,F,SP,Google,0
3525,28,F,RJ,Indicação,0
3526,20,F,RJ,Orgânico,0
3527,32,F,BSB,Indicação,0
3528,59,M,SP,Orgânico,0
3529,13,F,BSB,Orgânico,0
3530,22,M,BH,Orgânico,0
3531,52,M,BH,Google,0
3532,57,F,SP,Orgânico,0
3533,33,F,SP,Indicação,0
3534,20,M,RJ,Google,0
3535,60,F,BSB,Orgânico,0
3536,54,M,RJ,Orgânico,0
3537,43,F,SP,Indicação,0
3538,25,M,SP,Orgânico,0
3539,34,M,RJ,Google,1
3540,33,M,BH,Facebook,0
3541,38,F,SP,Google,0
3542,52,M,SP,Indicação,0
3543,45,M,RJ,Facebook,0
3544,22,F,RJ,Google,0
3545,51,F,BH,Indicação,0
3546,38,M,BSB,Google,0
3547,43,M,RJ,Google,0
3548,52,F,SP,Facebook,1
3549,21,M,RJ,Facebook,1
3550,34,F,POA,Facebook,1
3551,28,F,POA,Google,0
3552,16,F,BSB,Facebook,0
3553,39,M,SP,Google,0
3554,65,F,BH,Facebook,0
3555,12,M,BSB,Orgânico,1
3556,34,M,RJ,Google,1
3557,42,F,SP,Indicação,0
3558,36,F,POA,Google,1
3559,33,F,RJ,Facebook,0
3560,19,F,SP,Facebook,0
3561,37,M,SP,Orgânico,0
3562,25,M,RJ,Facebook,0
3563,8,F,RJ,Indicação,0
3564,49,M,SP,Indicação,0
3565,46,F,BH,Google,0
3566,35,M,BH,Orgânico,0
3567,37,M,BH,Facebook,0
3568,47,M,SP,Google,1
3569,37,F,RJ,Facebook,1
3570,45,M,SP,Facebook,0
3571,31,M,SP,Google,0
3572,50,M,SP,Indicação,0
3573,38,M,BSB,Facebook,0
3574,37,F,SP,Indicação,0
3575,19,M,SP,Google,0
3576,38,F,SP,Orgânico,0
3577,25,F,RJ,Google,1
3578,27,M,POA,Indicação,0
3579,25,M,POA,Orgânico,0
3580,22,F,SP,Google,0
3581,60,F,SP,Google,0
3582,50,F,SP,Google,0
3583,58,M,BH,Google,0
3584,20,M,SP,Google,0
3585,35,F,SP,Indicação,0
3586,19,F,RJ,Facebook,0
3587,26,F,SP,Indicação,0
3588,23,M,SP,Google,0
3589,49,M,SP,Orgânico,0
3590,30,F,SP,Google,0
3591,47,M,RJ,Facebook,0
3592,42,F,POA,Google,0
3593,62,M,SP,Google,1
3594,17,F,SP,Indicação,0
3595,50,M,POA,Indicação,0
3596,48,M,BSB,Indicação,0
3597,23,M,SP,Indicação,1
3598,47,M,RJ,Orgânico,0
3599,39,M,SP,Indicação,0
3600,32,M,BH,Facebook,1
3601,25,M,POA,Google,0
3602,26,F,RJ,Google,0
3603,59,F,RJ,Indicação,0
3604,35,F,SP,Facebook,0
3605,44,M,RJ,Indicação,0
3606,25,M,RJ,Google,0
3607,25,M,RJ,Orgânico,0
3608,47,F,SP,Orgânico,0
3609,18,F,RJ,Facebook,1
3610,30,F,RJ,Orgânico,0
3611,35,F,SP,Orgânico,0
3612,36,F,SP,Orgânico,0
3613,32,F,SP,Facebook,0
3614,39,M,BH,Orgânico,1
3615,43,F,RJ,Google,0
3616,43,M,BSB,Indicação,0
3617,23,F,SP,Orgânico,0
3618,31,F,POA,Orgânico,0
3619,49,M,BH,Google,1
3620,45,M,SP,Orgânico,0
3621,18,M,SP,Facebook,0
3622,39,F,SP,Google,0
3623,11,F,POA,Indicação,0
3624,35,M,SP,Orgânico,0
3625,57,F,SP,Orgânico,0
3626,23,M,SP,Orgânico,0
3627,24,F,BSB,Google,0
3628,44,F,SP,Google,0
3629,16,F,SP,Google,1
3630,27,M,RJ,Google,0
3631,42,F,RJ,Facebook,0
3632,27,M,RJ,Facebook,1
3633,32,M,RJ,Google,0
3634,43,M,BSB,Orgânico,0
3635,40,M,BSB,Indicação,0
3636,38,M,BH,Orgânico,0
3637,30,M,SP,Facebook,1
3638,39,M,BH,Facebook,0
3639,33,M,SP,Facebook,0
3640,40,M,SP,Facebook,0
3641,29,F,POA,Indicação,0
3642,32,M,BSB,Facebook,1
3643,23,F,RJ,Orgânico,0
3644,34,M,BSB,Orgânico,0
3645,25,F,POA,Facebook,0
3646,21,F,RJ,Google,0
3647,38,F,RJ,Orgânico,0
3648,37,F,BH,Orgânico,0
3649,44,F,SP,Indicação,0
3650,29,F,SP,Orgânico,0
3651,39,M,BH,Google,0
3652,41,M,SP,Google,1
3653,40,M,SP,Google,0
3654,25,M,SP,Google,0
3655,36,M,SP,Facebook,0
3656,39,M,POA,Google,1
3657,35,F,RJ,Orgânico,0
3658,9,M,RJ,Indicação,0
3659,36,F,POA,Facebook,0
3660,61,F,POA,Google,0
3661,30,F,RJ,Indicação,1
3662,26,F,POA,Google,0
3663,39,F,RJ,Orgânico,0
3664,38,F,SP,Orgânico,0
3665,49,M,SP,Indicação,0
3666,19,F,RJ,Google,0
3667,43,F,RJ,Orgânico,0
3668,42,M,RJ,Facebook,0
3669,33,M,RJ,Google,0
3670,39,M,SP,Facebook,0
3671,47,M,SP,Orgânico,0
3672,45,M,RJ,Google,1
3673,21,M,SP,Orgânico,0
3674,44,M,RJ,Google,1
3675,34,F,RJ,Google,1
3676,35,M,RJ,Indicação,0
3677,35,F,SP,Google,0
3678,33,M,RJ,Facebook,0
3679,49,M,BSB,Google,1
3680,33,F,POA,Facebook,1
3681,21,M,BSB,Google,0
3682,30,M,RJ,Orgânico,0
3683,37,M,SP,Orgânico,0
3684,49,M,RJ,Orgânico,1
3685,42,M,POA,Orgânico,0
3686,24,M,SP,Indicação,0
3687,64,M,SP,Indicação,0
3688,38,F,SP,Orgânico,1
3689,50,M,BH,Google,0
3690,33,F,RJ,Facebook,0
3691,41,F,SP,Orgânico,0
3692,45,F,BSB,Google,1
3693,49,F,RJ,Orgânico,0
3694,47,F,SP,Indicação,0
3695,45,F,SP,Facebook,0
3696,31,F,SP,Orgânico,1
3697,28,M,RJ,Facebook,1
3698,38,M,SP,Orgânico,0
3699,46,M,RJ,Orgânico,0
3700,32,F,BH,Indicação,0
3701,47,M,RJ,Google,1
3702,52,F,SP,Google,0
3703,24,F,RJ,Indicação,0
3704,24,M,BSB,Orgânico,1
3705,33,F,SP,Google,0
3706,38,F,SP,Google,0
3707,28,M,RJ,Google,0
3708,51,F,RJ,Indicação,0
3709,40,M,SP,Orgânico,1
3710,35,F,BH,Google,1
3711,17,F,RJ,Google,0
3712,19,M,POA,Indicação,0
3713,38,M,SP,Orgânico,0
3714,9,M,BH,Orgânico,0
3715,47,F,SP,Orgânico,1
3716,33,F,RJ,Google,0
3717,73,M,RJ,Facebook,0
3718,62,M,SP,Orgânico,0
3719,32,M,BSB,Orgânico,0
3720,33,F,SP,Indicação,0
3721,46,F,RJ,Orgânico,0
3722,55,M,SP,Orgânico,0
3723,15,M,BH,Facebook,1
3724,13,M,SP,Google,0
3725,27,F,BSB,Indicação,1
3726,41,M,BSB,Orgânico,0
3727,40,M,BSB,Indicação,0
3728,47,M,SP,Orgânico,0
3729,20,F,RJ,Facebook,0
3730,7,F,SP,Google,0
3731,45,M,BSB,Google,0
3732,25,F,BH,Orgânico,0
3733,10,M,RJ,Facebook,0
3734,36,M,BH,Google,0
3735,44,M,SP,Orgânico,0
3736,33,M,RJ,Facebook,0
3737,29,F,SP,Orgânico,0
3738,33,M,POA,Indicação,0
3739,30,M,BSB,Google,0
3740,18,F,BH,Indicação,0
3741,26,M,POA,Orgânico,0
3742,41,F,SP,Google,0
3743,38,M,POA,Orgânico,1
3744,37,M,SP,Google,0
3745,23,M,BH,Facebook,0
3746,32,M,BH,Facebook,1
3747,8,F,SP,Orgânico,0
3748,37,M,SP,Indicação,0
3749,52,F,SP,Facebook,0
3750,17,F,POA,Orgânico,0
3751,27,F,SP,Google,0
3752,38,M,RJ,Google,1
3753,50,F,BH,Google,0
3754,29,F,SP,Indicação,0
3755,26,F,RJ,Indicação,0
3756,11,M,RJ,Orgânico,0
3757,36,M,SP,Facebook,0
3758,59,F,BH,Google,0
3759,38,F,SP,Orgânico,0
3760,34,M,SP,Google,0
3761,38,F,RJ,Orgânico,0
3762,34,F,RJ,Google,0
3763,25,F,POA,Google,0
3764,44,M,BSB,Facebook,1
3765,37,F,RJ,Google,0
3766,35,F,SP,Google,0
3767,23,M,SP,Facebook,1
3768,50,F,SP,Google,0
3769,42,M,RJ,Google,0
3770,28,M,BSB,Google,0
3771,47,M,SP,Facebook,0
3772,29,F,SP,Facebook,0
3773,25,F,RJ,Google,0
3774,25,F,SP,Indicação,0
3775,13,F,BH,Orgânico,0
3776,40,F,RJ,Indicação,0
3777,13,F,RJ,Facebook,0
3778,20,F,SP,Google,0
3779,10,F,POA,Facebook,0
3780,33,M,SP,Orgânico,0
3781,33,F,BSB,Facebook,0
3782,31,F,SP,Google,0
3783,22,M,BSB,Google,1
3784,20,F,BH,Orgânico,1
3785,40,M,SP,Orgânico,0
3786,28,F,BSB,Facebook,0
3787,38,F,RJ,Google,0
3788,24,M,SP,Orgânico,1
3789,37,M,SP,Google,1
3790,50,F,RJ,Indicação,0
3791,42,M,RJ,Orgânico,0
3792,30,F,BH,Facebook,1
3793,38,F,BH,Google,1
3794,32,F,RJ,Google,1
3795,35,F,BH,Orgânico,0
3796,31,F,RJ,Indicação,0
3797,33,F,SP,Orgânico,0
3798,37,M,POA,Indicação,0
3799,23,M,SP,Orgânico,0
3800,22,M,SP,Orgânico,0
3801,18,F,BH,Facebook,1
3802,15,M,RJ,Facebook,1
3803,20,F,SP,Indicação,0
3804,36,M,SP,Indicação,0
3805,24,F,RJ,Facebook,1
3806,41,F,POA,Orgânico,0
3807,35,F,RJ,Google,0
3808,11,F,RJ,Facebook,0
3809,42,F,SP,Indicação,0
3810,44,M,SP,Google,1
3811,23,F,SP,Facebook,0
3812,40,M,SP,Orgânico,0
3813,24,F,RJ,Indicação,0
3814,36,F,SP,Orgânico,0
3815,19,F,SP,Orgânico,0
3816,13,M,BH,Orgânico,0
3817,30,F,BSB,Indicação,0
3818,33,M,POA,Google,0
3819,30,F,RJ,Indicação,0
3820,20,M,SP,Google,0
3821,30,M,BH,Orgânico,0
3822,38,M,SP,Google,0
3823,34,F,RJ,Google,1
3824,37,F,BH,Indicação,0
3825,26,M,BH,Indicação,0
3826,49,F,POA,Google,0
3827,20,F,BH,Google,0
3828,40,F,RJ,Orgânico,0
3829,49,M,SP,Facebook,0
3830,40,M,POA,Google,0
3831,32,F,SP,Facebook,0
3832,28,M,POA,Google,0
3833,47,F,SP,Google,0
3834,17,F,SP,Orgânico,0
3835,23,M,BSB,Facebook,1
3836,30,M,SP,Google,1
3837,49,F,BSB,Orgânico,1
3838,39,F,SP,Orgânico,0
3839,23,F,BSB,Google,1
3840,31,M,RJ,Facebook,1
3841,27,M,RJ,Orgânico,1
3842,26,F,SP,Facebook,1
3843,46,F,SP,Indicação,0
3844,18,M,BSB,Indicação,0
3845,54,F,SP,Facebook,0
3846,44,M,SP,Indicação,0
3847,48,M,RJ,Facebook,0
3848,29,F,RJ,Google,0
3849,33,F,SP,Orgânico,0
3850,17,M,SP,Google,0
3851,28,F,SP,Facebook,0
3852,40,M,BSB,Indicação,0
3853,50,M,SP,Orgânico,0
3854,21,M,POA,Facebook,1
3855,30,F,SP,Orgânico,0
3856,33,F,SP,Google,0
3857,18,F,RJ,Indicação,0
3858,42,M,SP,Orgânico,0
3859,26,M,RJ,Orgânico,0
3860,32,M,BSB,Indicação,0
3861,29,M,SP,Facebook,0
3862,25,F,BH,Google,0
3863,34,F,SP,Facebook,0
3864,32,F,SP,Indicação,0
3865,30,M,SP,Google,0
3866,26,M,POA,Orgânico,1
3867,38,F,SP,Orgânico,0
3868,54,M,BSB,Google,1
3869,36,F,RJ,Indicação,0
3870,46,M,SP,Orgânico,0
3871,18,M,RJ,Google,0
3872,36,M,BSB,Indicação,0
3873,21,M,BH,Facebook,0
3874,17,M,RJ,Google,0
3875,26,F,BSB,Indicação,1
3876,49,F,SP,Orgânico,0
